"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6853.10007215664	1.00000147758807	2.13170741150265e-06	0.00144262209103494	0.771643910945578	1	"RIKEN cDNA 0610005C13 gene"
"0610009E02Rik"	89.7065105050646	1.00000021902531	3.15986693462297e-07	0.00144269087728682	0.86276862383996	1	"RIKEN cDNA 0610009E02 gene"
"0610009L18Rik"	36.9340042414072	0.999999973759002	-3.78577583425387e-08	0.00144269144740639	0.979833619811713	1	"RIKEN cDNA 0610009L18 gene"
"0610010K14Rik"	702.840055946244	1.00000569185671	8.21159008395628e-06	0.00144265576940035	0.173000651623605	1	"RIKEN cDNA 0610010K14 gene"
"0610025J13Rik"	3.53570497851549	1.00000032088323	4.62936576672417e-07	0.00144269492456063	0.198010019829182	1	"RIKEN cDNA 0610025J13 gene"
"0610030E20Rik"	1530.22254870433	0.999999023000304	-1.40951330536591e-06	0.00144263707660244	0.826194092075979	1	"RIKEN cDNA 0610030E20 gene"
"0610031O16Rik"	5559.43193264053	0.999998248913933	-2.52628539625127e-06	0.00144267017073232	0.558333651074669	1	"RIKEN cDNA 0610031O16 gene"
"0610038B21Rik"	1.48724996511745	0.999999898903554	-1.45851348282927e-07	0.00144269503495479	0.474922254949051	1	"RIKEN cDNA 0610038B21 gene"
"0610039H22Rik"	1.87243457128231	0.999999951726697	-6.96436562389873e-08	0.00144269501208896	1	1	"RIKEN cDNA 0610039H22 gene"
"0610039K10Rik"	5.90300886678951	0.999999210227497	-1.1394013233618e-06	0.00144269462189129	0.11176510199299	1	"RIKEN cDNA 0610039K10 gene"
"0610040B10Rik"	99.9959986777909	0.999998837002918	-1.67785109802318e-06	0.00144268727071959	0.490778743886253	1	"RIKEN cDNA 0610040B10 gene"
"0610040F04Rik"	32.2031057254264	0.999999665965599	-4.81909854417811e-07	0.00144269248773033	0.71853084819117	1	"RIKEN cDNA 0610040F04 gene"
"0610040J01Rik"	1437.52373381498	0.999998580625266	-2.04772634334984e-06	0.00144264707934162	0.730648413909929	1	"RIKEN cDNA 0610040J01 gene"
"0610042G04Rik"	56.2547701925414	0.999999114122709	-1.27805134128991e-06	0.00144269148233465	0.439892601578443	1	"RIKEN cDNA 0610042G04 gene"
"0610043K17Rik"	257.571489198319	0.999997840731208	-3.1151697417421e-06	0.00144268940550802	0.176824582534504	1	"RIKEN cDNA 0610043K17 gene"
"1110002E22Rik"	16.216168677638	1.00000018985474	2.73902470733996e-07	0.00144269489907279	0.468615835909174	1	"RIKEN cDNA 1110002E22 gene"
"1110002J07Rik"	36.5250798585323	1.00000019316779	2.78682182928738e-07	0.001442692903067	0.835727222708194	1	"RIKEN cDNA 1110002J07 gene"
"1110002L01Rik"	329.657961584717	0.999999242806221	-1.09240012376808e-06	0.00144267432672673	0.778447974049777	1	"RIKEN cDNA 1110002L01 gene"
"1110004F10Rik"	1494.72719758557	0.999999049386274	-1.37144636057179e-06	0.00144265762197258	0.789455633112391	1	"RIKEN cDNA 1110004F10 gene"
