ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0044391	ribosomal subunit	201	-0.793822946279132	-3.41770437000298	1e-10	8.08484848484849e-09	5.81818181818182e-09	2849	tags=79%, list=14%, signal=69%	Mrps9/Mrpl37/Mrps17/Rps7/Gadd45gip1/Mrps31/Rpl3/Rpl10/Eif2d/Rpl13-ps6/Mrps27/Mrpl47/Mrps26/Mrps23/Mrpl19/Mrps28/Zcchc17/Mrps12/Rpl38/Rpl14/Rpl10a/Rpl13/Rps4l/Rpl7a/Mrps18a/Mrpl23/Mrpl52/Mrpl39/Mrpl4/Mrps18c/Rps18-ps6/Rpl35rt/Rps12/Mrpl14/Mrpl21/Mrps18b/Rpl34/Imp3/Rpl34-ps1/Rps18/Mrpl55/Mrps24/Snu13/Rpl35a/Mrpl22/Rpsa/Mrps10/Mrpl43/Rpl15/Mrpl24/Mrpl50/Rpl27a/Rpl11/Rpl21/Rpl37a/Npm1/Mrpl1/Rps27l/Uba52/Mrpl38/Mrpl40/Rpl41/Rpl37/Rpl37rt/Mrps11/Rack1/Rpl5/Rps21/Rpl36a/Rps10/Rpl4/Mrps14/Mrps33/Rplp2/Mrpl57/Rpl30/Mrpl46/Mrpl42/Rplp0/Mrpl34/Mrps35/Rps3/Rps4x/Rpl36a-ps1/Rps16/Rpl9-ps6/Mrps21/Rpl31/Rps19/Rpl22/Mrpl54/Rps25/Rps28/Rps3a1/Aurkaip1/Rpl23a/Mrpl20/Rpl23/Rpl26/Mrpl51/Rpl13a/Rps8/Fau/Rpl10-ps3/Mrpl48/Rps15a/Rpl39/Rpl19/Rps2/Mterf4/Mrpl30/Mrpl28/Rpl6/Rps27rt/Mrps15/Rpl7l1/Mrpl2/Mrpl58/Rpl7/Rplp1/Uba52rt/Rpl32/Rps9/Rps20/Mrpl45/Mrpl10/Rps15/Mrpl12/Rps6/Mrps30/Mrpl13/Rps17/Ubb/Rps14/Rps24/Rpl6l/Mrpl17/Mrps25/Mrpl35/Rps11/Rps5/Mrps16/Rpl35/Mrpl27/Mrpl36/Rpl18a/Rpl29/Mrpl11/Rpl24/Rpl36al/Mrps7/Rpl18/Mrps34/Rps6-ps4/Nhp2/Rps26/Rpl8/Mrpl16/Mrpl49
CC	GO:0015934	large ribosomal subunit	124	-0.798924618542615	-3.2083543333179	1e-10	8.08484848484849e-09	5.81818181818182e-09	2191	tags=77%, list=11%, signal=69%	Mrpl19/Zcchc17/Rpl38/Rpl14/Rpl10a/Rpl13/Rpl7a/Mrps18a/Mrpl23/Mrpl52/Mrpl39/Mrpl4/Rpl35rt/Rps12/Mrpl14/Mrpl21/Rpl34/Rpl34-ps1/Mrpl55/Snu13/Rpl35a/Mrpl22/Mrpl43/Rpl15/Mrpl24/Mrpl50/Rpl27a/Rpl11/Rpl21/Rpl37a/Npm1/Mrpl1/Uba52/Mrpl38/Mrpl40/Rpl41/Rpl37/Rpl37rt/Rpl5/Rpl36a/Rpl4/Rplp2/Mrpl57/Rpl30/Mrpl46/Mrpl42/Rplp0/Mrpl34/Rpl36a-ps1/Rpl9-ps6/Rpl31/Rpl22/Mrpl54/Rpl23a/Mrpl20/Rpl23/Rpl26/Mrpl51/Rpl13a/Rpl10-ps3/Mrpl48/Rpl39/Rpl19/Mterf4/Mrpl30/Mrpl28/Rpl6/Rpl7l1/Mrpl2/Mrpl58/Rpl7/Rplp1/Uba52rt/Rpl32/Mrpl45/Mrpl10/Mrpl12/Mrps30/Mrpl13/Rpl6l/Mrpl17/Mrpl35/Rpl35/Mrpl27/Mrpl36/Rpl18a/Rpl29/Mrpl11/Rpl24/Rpl36al/Rpl18/Nhp2/Rpl8/Mrpl16/Mrpl49
CC	GO:0098798	mitochondrial protein-containing complex	296	-0.700474609032579	-3.1532643742155	1e-10	8.08484848484849e-09	5.81818181818182e-09	3109	tags=67%, list=15%, signal=58%	Mrpl32/Mrps36/Timm8a1/Mrps2/Mrpl44/Timm17a/Chchd6/Mrps9/Mrpl37/Mrps17/Gadd45gip1/Mrps31/Cox7b/Dbt/Sdhd/Pdha1/Apoo/Ndufa5/Mrps27/Chchd3/Mrpl47/Mrps26/Hadha/Fxn/Timm29/Mrps23/Hadhb/Mrpl19/Mrps28/Atp5mk/Mrps12/Spg7/Iscu/Ndufa6/Samm50/Timm23/Uqcrfs1/Uqcc3/Idh3b/Dnajc19/Mrps18a/Mrpl23/Mrpl52/Mrpl39/Uqcrc2/Tomm5/Cyc1/Mrpl4/Mrps18c/Uqcrb/Timm10/Afg3l1/Tomm40/Micos10/Sdha/Atp5f1b/Vdac1/Atp5pd/Ndufa3/Uqcrq/Mrpl14/Mrpl21/Apool/Mrps18b/Ndufc2/Ndufab1/Timm10b/Cox6a2/Atp5pf/Slc25a5/Cox7a2l/Romo1/Ndufa13/Mrpl55/Mrps24/Mrpl22/Mrps10/Mrpl43/Mrpl24/Suclg2/Ndufb7/Mrpl50/Atp5f1a/Chchd10/Atp5f1e/Mrpl1/Dmac1/Mrpl38/Ndufab1-ps/Grpel1/Mrpl40/Ndufa12/Pdk2/Cox5b/Mrps11/Phb1/Cox6c/Sdhb/Timm50/Ndufv1/Ndufs4/Ndufb3/Mrps14/Mrps33/Mrpl57/Suclg1/Ndufs8/Ndufa1/Mrpl46/Mrpl42/Atp5mj/Ndufs2/Timm22/Mrpl34/Cox5a/Ndufa2/Ndufc1/Atp5pb/Mrps35/Mrps21/Ndufb11/Ndufv3/Ndufa4/Atp5me/Mrpl54/Ndufa11/Tomm7/Aurkaip1/Ndufb2/Uqcr11/Ndufb6/Uqcrc1/Mrpl20/Ndufa10/Atp5mc3/Mrpl51/Bckdha/Ndufs7/Dnajc15/Mrpl48/Atp5f1c/Mterf4/Mrpl30/Mrpl28/Uqcrh/Ndufs6b/Micos13/Mrps15/Sdhc/Tomm22/Mrpl2/Mrpl58/Timm13/Ndufs5/Mrpl45/Mrpl10/Mrpl12/Uqcr10/Mrps30/Mrpl13/Hsd17b10/Timm17b/Mtx1/Ndufb8/Micu1/Phb2/Mrpl17/Mrps25/Cox7a2/Ndufs3/Mrpl35/Ndufb5/Mrps16/Ndufb9/Mrpl27/Atp5mc1/Ndufa7/Mrpl36/Ndufv2/Cox6b1/Mrpl11/Cox4i1/Mrps7/Cox6a1/Mrps34/Cox8a/Atp5po/Ndufa8/Mrpl16/Mrpl49/Ndufb10/Atp5mf/Tomm6/Ndufs6/Ndufa9/Smdt1/Etfb/Atp5f1d
CC	GO:0022626	cytosolic ribosome	126	-0.770747984604434	-3.1045594679057	1e-10	8.08484848484849e-09	5.81818181818182e-09	2150	tags=71%, list=10%, signal=64%	Rps7/Rpl3/Rpl10/Eif2d/Rnf10/Rpl13-ps6/Zcchc17/Rpl38/Rpl14/Rpl10a/Rpl13/Rps4l/Rpl7a/Rpl35rt/Eef1a1/Rps12/Rpl34/Rpl34-ps1/Rps18/Snu13/Rpl35a/Rpsa/Rpl15/Rpl27a/Rpl11/Rpl21/Rpl37a/Rps27l/Uba52/Rpl41/Rpl37/Rpl37rt/Rpl5/Rps21/Rpl36a/Rps10/Rpl4/Rplp2/Rpl30/Rplp0/Rps3/Rps4x/Rpl36a-ps1/Rps16/Rpl9-ps6/Rpl31/Rps19/Rpl22/Rps25/Rps28/Rps3a1/Rpl23a/Rpl23/Rpl26/Rpl13a/Rps8/Fau/Rpl10-ps3/Rps15a/Rpl39/Rpl19/Rps2/Rpl6/Rps27rt/Rpl7l1/Rpl7/Rplp1/Uba52rt/Rpl32/Rps9/Rps20/Rps15/Rps6/Rps17/Ubb/Rps14/Rps24/Rpl6l/Rps11/Rps5/Rpl35/Rpl18a/Rpl29/Rpl24/Rpl36al/Rpl18/Rps6-ps4/Nhp2/Rps26/Rpl8
CC	GO:0022625	cytosolic large ribosomal subunit	66	-0.833608628107871	-3.04448106871407	1e-10	8.08484848484849e-09	5.81818181818182e-09	2150	tags=85%, list=10%, signal=76%	Rpl3/Rpl10/Rpl13-ps6/Zcchc17/Rpl38/Rpl14/Rpl10a/Rpl13/Rpl7a/Rpl35rt/Rps12/Rpl34/Rpl34-ps1/Snu13/Rpl35a/Rpl15/Rpl27a/Rpl11/Rpl21/Rpl37a/Uba52/Rpl41/Rpl37/Rpl37rt/Rpl5/Rpl36a/Rpl4/Rplp2/Rpl30/Rplp0/Rpl36a-ps1/Rpl9-ps6/Rpl31/Rpl22/Rpl23a/Rpl23/Rpl26/Rpl13a/Rpl10-ps3/Rpl39/Rpl19/Rpl6/Rpl7l1/Rpl7/Rplp1/Uba52rt/Rpl32/Rpl6l/Rpl35/Rpl18a/Rpl29/Rpl24/Rpl36al/Rpl18/Nhp2/Rpl8
CC	GO:0015935	small ribosomal subunit	82	-0.786732858999803	-2.981531793216	1e-10	8.08484848484849e-09	5.81818181818182e-09	2849	tags=77%, list=14%, signal=67%	Mrps9/Mrps17/Rps7/Mrps31/Eif2d/Mrps27/Mrps26/Mrps23/Mrps28/Mrps12/Rps4l/Mrps18a/Mrps18c/Rps18-ps6/Rps12/Mrps18b/Imp3/Rps18/Mrps24/Rpsa/Mrps10/Npm1/Rps27l/Uba52/Mrps11/Rack1/Rps21/Rps10/Mrps14/Mrps33/Mrpl42/Mrps35/Rps3/Rps4x/Rps16/Mrps21/Rps19/Rps25/Rps28/Rps3a1/Aurkaip1/Rps8/Fau/Rps15a/Rps2/Rps27rt/Mrps15/Rps9/Rps20/Rps15/Rps6/Rps17/Ubb/Rps14/Rps24/Mrps25/Rps11/Rps5/Mrps16/Mrps7/Mrps34/Rps6-ps4/Rps26
BP	GO:0002181	cytoplasmic translation	142	-0.724595201350063	-2.96905173918604	1e-10	8.08484848484849e-09	5.81818181818182e-09	2288	tags=63%, list=11%, signal=57%	Cnbp/Rpl22l1/Eif2b2/Ybx1/Rpl38/Rpl14/Rpl10a/Rpl13/Rpl7a/Sh3bgrl/Eif2b3/Eif2b5/Eef2/Eif2b4/Zfp385a/Rps12/Rpl34/Csde1/Rps18/Rpl35a/Rpsa/Drg2/Rpl15/Rpl27a/Eif2s3x/Eif2s2/Rpl11/Rpl21/Rpl37a/Uba52/Denr/Eif3m/Rpl41/Rpl5/Rps21/Ncbp2/Rpl36a/Rps10/Rpl4/Rplp2/Rpl30/Eif3i/Rplp0/Drg1/Rps3/Rps4x/Rps16/Rpl9-ps6/Rpl31/Rps19/Rpl22/Sars1/Rps25/Rps28/Rps3a1/Rpl23a/Rpl23/Rpl26/Rpl13a/Rps8/Fau/Rps15a/Rpl39/Aars1/Rpl19/Rps2/Eif4ebp1/Rpl6/Eif3d/Rpl7/Rplp1/Rpl32/Rps9/Rps20/Rps15/Rps6/Rps17/Rps14/Rps24/Rpl6l/Rps11/Rps5/Rpl18a/Rpl29/Rpl24/Rpl36al/Rpl18/Rps6-ps4/Rps26/Rpl8
CC	GO:0005759	mitochondrial matrix	309	-0.652198901010673	-2.95704852269254	1e-10	8.08484848484849e-09	5.81818181818182e-09	3562	tags=56%, list=17%, signal=47%	Mrps6/Ccnb1/Hsd17b8/Chchd1/Mrps5/Mrpl15/Mrpl41/Ivd/Me2/Tfam/Mrpl32/Mrps36/Dars2/Mrps2/Mrpl44/Sirt5/Hagh/Mmut/Mrps9/Hmgcs2/Mrpl37/Mrps17/Gadd45gip1/Mrps31/Coq5/Dbt/Fh1/Pdha1/Mrps27/Mrpl47/Mrps26/Clpp/Dnaja3/Hadha/Timm44/Mrps23/Bloc1s1/Tyms/Hadhb/Mrpl19/Mrps28/Mrps12/Pin4/Iscu/Mipep/Ddx28/Pcx/Acat1/Idh3b/Dnajc19/Mrps18a/Mrpl23/Mrpl52/Mrpl39/Fahd1/Mrpl4/Mrps18c/Alas2/Cbr4/Cs/Sardh/Glud1/Atp5f1b/C1qbp/Vdac1/Acsm1/Mrpl14/Mrpl21/Ptpn1/Mrps18b/Hspd1/Vdac2/Nags/Slc25a5/Acadl/Mrpl55/Hspa9/Acot13/Mrps24/Mrpl22/Dhfr/Mrps10/Mrpl43/Top1mt/Mrpl24/Suclg2/Mrpl50/Maip1/Iba57/Fdx1/Acot7/Uqcc2/Mrpl1/Mrpl38/Trap1/Glrx5/Sod2/Grpel1/Pccb/Mrpl40/Mthfs/Mlycd/Glrx2/Shmt2/Pdk2/Mrps11/Mrps14/Mrps33/Mrpl57/Suclg1/Lonp1/Mrpl46/Mtres1/Mrpl42/Bola3/Mrpl34/Nudt1/Mrps35/Rps3/Mrps21/Lrrc59/Mdh2/Mrpl54/Aurkaip1/Ak3/Nudt8/Mrpl20/Poldip2/Mrpl51/Bckdha/Alkbh7/Coasy/Aldh2/Dnajc15/Mrpl48/Mthfsl/Mterf4/Mrpl30/Hspe1-rs1/Mrpl28/Tufm/Mrps15/Got2/Mrpl2/Agxt/Mrpl58/Gstk1/Rexo2/Mrpl45/Mrpl10/Mrpl12/Acaa2/Mrps30/Acads/Mrpl13/Hsd17b10/Acadvl/Mrpl17/Mrps25/Mrpl35/Mrps16/Mrpl27/Ndufa7/Prdx1/Mrpl36/Mrpl11/Mrps7/Mrps34/Mrpl16/Mrpl49/Hspe1/Park7/Ndufa9/Etfb
CC	GO:0000313	organellar ribosome	90	-0.769045898276151	-2.94558623666445	1e-10	8.08484848484849e-09	5.81818181818182e-09	3650	tags=86%, list=18%, signal=71%	Mpv17l2/Mrps6/Chchd1/Mrps5/Mrpl15/Mrpl41/Mrpl32/Mrps2/Mrpl44/Mrps9/Mrpl37/Mrps17/Gadd45gip1/Mrps31/Mrps27/Mrpl47/Mrps26/Mrps23/Mrpl19/Mrps28/Mrps12/Mrps18a/Mrpl23/Mrpl52/Mrpl39/Mrpl4/Mrps18c/Mrpl14/Mrpl21/Mrps18b/Mrpl55/Mrps24/Mrpl22/Mrps10/Mrpl43/Mrpl24/Mrpl50/Mrpl1/Mrpl38/Mrpl40/Mrps11/Mrps14/Mrps33/Mrpl57/Mrpl46/Mrpl42/Mrpl34/Mrps35/Mrps21/Mrpl54/Aurkaip1/Mrpl20/Mrpl51/Mrpl48/Mterf4/Mrpl30/Mrpl28/Mrps15/Mrpl2/Mrpl58/Mrpl45/Mrpl10/Mrpl12/Mrps30/Mrpl13/Mrpl17/Mrps25/Mrpl35/Mrps16/Mrpl27/Ndufa7/Mrpl36/Mrpl11/Mrps7/Mrps34/Mrpl16/Mrpl49
BP	GO:0140241	translation at synapse	48	-0.844590991556127	-2.9424434833547	1e-10	8.08484848484849e-09	5.81818181818182e-09	2108	tags=81%, list=10%, signal=73%	Rpl38/Rpl14/Rpl10a/Rpl13/Rpl7a/Eef2/Rps12/Rpl34/Rpl35a/Rpl15/Rpl27a/Rpl37a/Uba52/Rpl37/Rpl5/Rpl36a/Rps10/Rpl4/Rplp2/Rps16/Rpl22/Rps28/Rpl23a/Rpl23/Rpl26/Rpl13a/Rps15a/Rpl6/Rpl7/Rpl32/Rps14/Rps24/Rps11/Rps5/Rpl35/Rpl29/Rpl24/Rps26/Rpl8
