ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0030016	myofibril	202	-0.69618409136694	-2.81348538032688	1e-10	2.42545454545455e-08	1.98692185007974e-08	1754	tags=41%, list=8%, signal=38%	Abcc9/Nos1/Dst/Pdlim7/Sync/Kcnj8/Actn3/Fhod3/Jup/Plec/Actc1/Synpo2l/Jph2/Pdlim3/Ablim2/Actn2/Smtnl1/Tnni1/Ky/Scn3b/Ahnak2/Myl2/Tmod1/Neb/Fhl3/Fbxo32/Pde4dip/Hrc/Arhgef25/Synm/Tnnc2/Ank2/Klhl41/Ppp1r12b/Grk3/Myom3/Cacna1s/Cmya5/Mmp2/Asb2/Rtn2/Twf2/Nrap/Bin1/Tpm2/Capn3/Kbtbd13/Col6a1/Synpo2/Tnnc1/Ak1/Mef2c/Ryr1/Tcap/Ldb3/Nexn/Itgb1bp2/Acta1/Synpo/Tmod4/Ankrd2/Atp2a1/Casq1/Tnnt1/Ttn/Ank1/Ankrd23/Tnni2/Myom1/Myl1/Tpm1/Lmod2/Pygm/Cryab/Des/Mybpc2/Casq2/Tnnt3/Myo18b/Mybpc1/Obscn/Lmod3
BP	GO:0030239	myofibril assembly	69	-0.77682192398173	-2.73292661131549	1e-10	2.42545454545455e-08	1.98692185007974e-08	1384	tags=48%, list=7%, signal=45%	Fhod3/Plec/Actc1/Synpo2l/Mylk3/Xirp1/Actn2/Myl2/Tmod1/Neb/Pdgfrb/Klhl41/Myom3/Flnc/Nrap/Capn3/Mef2c/Tcap/Ldb3/Acta1/Tmod4/Casq1/Tnnt1/Ttn/Ankrd23/Myom1/Tpm1/Lmod2/Mybpc2/Casq2/Tnnt3/Mybpc1/Lmod3
CC	GO:0036379	myofilament	25	-0.905504354067969	-2.64453694351877	1e-10	2.42545454545455e-08	1.98692185007974e-08	1395	tags=76%, list=7%, signal=71%	Actn3/Fhod3/Actn2/Tnni1/Tmod1/Neb/Tnnc2/Tpm2/Tnnc1/Acta1/Tmod4/Tnnt1/Ttn/Tnni2/Tpm1/Lmod2/Tnnt3/Obscn/Lmod3
BP	GO:0045214	sarcomere organization	48	-0.78118053249148	-2.60501877628532	1e-10	2.42545454545455e-08	1.98692185007974e-08	1384	tags=50%, list=7%, signal=47%	Fhod3/Plec/Synpo2l/Mylk3/Xirp1/Actn2/Neb/Myom3/Flnc/Capn3/Mef2c/Tcap/Ldb3/Casq1/Tnnt1/Ttn/Ankrd23/Myom1/Tpm1/Lmod2/Mybpc2/Casq2/Tnnt3/Mybpc1
BP	GO:0055001	muscle cell development	204	-0.638558567934548	-2.58332778846417	1e-10	2.42545454545455e-08	1.98692185007974e-08	1469	tags=32%, list=7%, signal=30%	Nfatc2/Pmp22/Actn3/Fhod3/Ddx39b/Notch1/Plec/Efemp2/Popdc2/Actc1/Hamp2/Atp2a2/Prickle1/Synpo2l/Mylk3/Akap6/Lmna/Stac3/Xirp1/Alpk2/Chrnb1/Uchl1/Actn2/Sgcd/Pi16/Smad6/Myl2/Tmod1/Neb/Pdgfrb/Sgcb/Selenon/Dysf/Ski/Ank2/Klhl41/Myom3/Cacna1s/Asb2/Flnc/Nrap/Bin1/Capn3/Alpk3/Col6a1/Mef2c/Ryr1/Tcap/Ldb3/Acta1/Tmod4/Casq1/Speg/Tnnt1/Ttn/Ankrd23/Slc25a4/Myom1/Tpm1/Lmod2/Mybpc2/Casq2/Tnnt3/Myo18b/Mybpc1/Lmod3
CC	GO:0031672	A band	34	-0.818099499603665	-2.54592156443511	1e-10	2.42545454545455e-08	1.98692185007974e-08	659	tags=44%, list=3%, signal=43%	Smtnl1/Ank2/Klhl41/Ppp1r12b/Myom3/Atp2a1/Ttn/Ank1/Myom1/Lmod2/Cryab/Mybpc2/Mybpc1/Obscn/Lmod3
CC	GO:0031674	I band	130	-0.653363174529576	-2.4980998215631	1e-10	2.42545454545455e-08	1.98692185007974e-08	1682	tags=38%, list=8%, signal=36%	Nos1/Dst/Pdlim7/Sync/Actn3/Jup/Plec/Actc1/Synpo2l/Jph2/Pdlim3/Actn2/Smtnl1/Ky/Scn3b/Ahnak2/Neb/Fhl3/Fbxo32/Hrc/Synm/Ank2/Ppp1r12b/Grk3/Cacna1s/Asb2/Rtn2/Nrap/Bin1/Capn3/Kbtbd13/Synpo2/Ryr1/Tcap/Ldb3/Nexn/Itgb1bp2/Synpo/Ankrd2/Atp2a1/Casq1/Ttn/Ank1/Ankrd23/Pygm/Cryab/Des/Casq2/Myo18b/Obscn
BP	GO:0003009	skeletal muscle contraction	35	-0.800671464544741	-2.49590697421095	1e-10	2.42545454545455e-08	1.98692185007974e-08	892	tags=57%, list=4%, signal=55%	Actn3/Kcnj2/Stac3/Chrnb1/Tnni1/Scn4a/Dmpk/Rcsd1/Adrb2/Synm/Tnnc2/Jsrp1/Kbtbd13/Tnnc1/Tcap/Atp2a1/Casq1/Tnnt1/Tnni2/Tnnt3
MF	GO:0005201	extracellular matrix structural constituent	130	-0.632741558030007	-2.41925415271284	1e-10	2.42545454545455e-08	1.98692185007974e-08	4891	tags=68%, list=23%, signal=53%	Fgb/Scara3/Lama1/Abi3bp/Emilin2/Hmcn1/Lamc2/Creld1/Col11a2/Tnc/Tecta/Lama5/Fga/Col4a6/Lamc1/Npnt/Col4a1/Mfap4/Col12a1/Col6a5/Fn1/Col22a1/Nid1/Vwa1/Vwf/Comp/Ntn1/Col4a5/Col14a1/Lamb1/Ltbp4/Aspn/Col16a1/Col4a4/Mfap2/Col4a2/Dcn/Pcolce2/Prelp/Fbln5/Col23a1/Reln/Colq/Matn2/Mfge8/Emilin1/Ogn/Postn/Sparc/Vcan/Spon1/Ltbp1/Col4a3/Hmcn2/Ltbp2/Bmper/Efemp2/Lum/Creld2/Col5a2/Lama4/Bgn/Mfap5/Fbln2/Sspo/Slit2/Efemp1/Spock2/Emid1/Tgfbi/Dpt/Col6a3/Hapln4/Lama2/Tnxb/Lamb2/Fbln1/Col15a1/Col1a2/Col5a1/Col6a2/Col8a2/Col3a1/Adipoq/Eln/Col1a1/Col6a1/Fbn1/Igfbp6
CC	GO:0016528	sarcoplasm	93	-0.658344686396966	-2.40225445461497	1e-10	2.42545454545455e-08	1.98692185007974e-08	2200	tags=45%, list=11%, signal=41%	Reep5/Hsp90b1/Manf/Akt2/Slc2a4/Nos1/Plec/Stim1/Atp2a2/Jph2/Akap6/Trdn/Sgcd/Dmpk/Kcnma1/Mrln/Nol3/Mb/Cacnb1/Hrc/Fsd2/Art1/Klhl41/Cacna1s/Cmya5/Rtn2/Flnc/Jsrp1/Col6a1/Gsn/Ryr1/Hk2/Tmem38a/Ankrd2/Atp2a1/Casq1/Ank1/Cacna2d1/Srl/Pygm/Fabp3/Casq2
