"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6853.10007215664	1.08737996381174	0.12085615022883	0.14278780847471	0.84640384581738	0.397327493806195	1	"RIKEN cDNA 0610005C13 gene"
"0610009E02Rik"	89.7065105050646	1.03239293233592	0.0459921700249379	0.600671738584776	0.0765678940269416	0.938967300802433	1	"RIKEN cDNA 0610009E02 gene"
"0610009L18Rik"	36.9340042414072	1.18070883913416	0.239653242359463	0.667680156770466	0.358934199151063	0.719644314819157	1	"RIKEN cDNA 0610009L18 gene"
"0610010K14Rik"	702.840055946244	1.14107844520887	0.190397975345807	0.171072954880663	1.11296362115581	0.265724053857729	1	"RIKEN cDNA 0610010K14 gene"
"0610025J13Rik"	3.53570497851549	1.38323671164634	0.46804806429474	2.30489324873575	0.203067133174809	0.839082560423353	1	"RIKEN cDNA 0610025J13 gene"
"0610030E20Rik"	1530.22254870433	0.984600752192486	-0.0223892531574053	0.160793536427886	-0.139242246018058	0.889258726148319	1	"RIKEN cDNA 0610030E20 gene"
"0610031O16Rik"	5559.43193264053	0.99755563657425	-0.00353078801717054	0.240196230000941	-0.0146995979793551	0.988271840090361	1	"RIKEN cDNA 0610031O16 gene"
"0610038B21Rik"	1.48724996511745	0.0571755959781038	-4.12845669091874	4.51377832278263	-0.914634347478023	0.360383620821452	1	"RIKEN cDNA 0610038B21 gene"
"0610039H22Rik"	1.87243457128231	2.76403849774285	1.46677770983468	4.05705463721702	0.361537578611667	0.717697618291991	1	"RIKEN cDNA 0610039H22 gene"
"0610039K10Rik"	5.90300886678951	0.516613380002383	-0.952843085939559	1.33537114329555	-0.713541767562873	0.475510577028307	1	"RIKEN cDNA 0610039K10 gene"
"0610040B10Rik"	99.9959986777909	0.836921572169909	-0.256835660573979	0.424777860417058	-0.604635232923418	0.545421390934207	1	"RIKEN cDNA 0610040B10 gene"
"0610040F04Rik"	32.2031057254264	1.03565726334891	0.0505466417542255	0.768062420849324	0.0658105908870414	0.947528624209162	1	"RIKEN cDNA 0610040F04 gene"
"0610040J01Rik"	1437.52373381498	0.941697485507629	-0.0866644174820465	0.175449761460583	-0.493955744143412	0.621337434795648	1	"RIKEN cDNA 0610040J01 gene"
"0610042G04Rik"	56.2547701925414	0.902195190192989	-0.148488500143796	0.616631360478333	-0.240805949325397	0.809705518395928	1	"RIKEN cDNA 0610042G04 gene"
"0610043K17Rik"	257.571489198319	0.821574525146102	-0.283536646696662	0.446130380758343	-0.635546600109814	0.525071984226776	1	"RIKEN cDNA 0610043K17 gene"
"1110002E22Rik"	16.216168677638	1.40308197463389	0.488599300435325	2.99206423259165	0.16329839951735	0.870283493989276	1	"RIKEN cDNA 1110002E22 gene"
"1110002J07Rik"	36.5250798585323	1.49436087497203	0.579528588330216	0.845413702600017	0.685497037187725	0.49303032961695	1	"RIKEN cDNA 1110002J07 gene"
"1110002L01Rik"	329.657961584717	0.943713198206163	-0.0835796149537476	0.268027128734436	-0.31183266913462	0.755167694739494	1	"RIKEN cDNA 1110002L01 gene"
"1110004F10Rik"	1494.72719758557	1.11632468774306	0.158756702138785	0.199598912856287	0.795378591330761	0.426393309472407	1	"RIKEN cDNA 1110004F10 gene"
"1110006O24Rik"	28.4136773210072	0.642661443702741	-0.637869174010295	0.661884544177106	-0.963716677813246	0.335187990476954	1	"RIKEN cDNA 1110006O24 gene"
"1110018N20Rik"	59.3523359584947	1.07979458552143	0.110756887725917	0.594152352613464	0.186411595003768	0.85212200029785	1	"RIKEN cDNA 1110018N20 gene"
"1110019D14Rik"	111.986818517567	1.32571921774976	0.406775250522523	0.53778763317355	0.75638639758615	0.449417561037057	1	"RIKEN cDNA 1110019D14 gene"
"1110020A21Rik"	238.37804538455	1.16023345706502	0.214415127303065	0.337380414804024	0.635529265762546	0.525083285827127	1	"RIKEN cDNA 1110020A21 gene"
"1110025M09Rik"	48.3789623042933	1.15996612958403	0.214082680012716	0.493832724235078	0.433512542823726	0.664642455891822	1	"RIKEN cDNA 1110025M09 gene"
"1110036E04Rik"	3.47084217056473	1.41163964252684	0.497371850442674	2.0181395985219	0.246450667142626	0.805333388719615	1	"RIKEN cDNA 1110036E04 gene"
"1110038B12Rik"	518.726103064878	0.995345618236239	-0.00673052889325105	0.196940896934261	-0.0341753744297088	0.972737303425479	1	"RIKEN cDNA 1110038B12 gene"
"1110038F14Rik"	334.607747076086	0.866963933551633	-0.205956117551548	0.228888920103873	-0.899808157852649	0.368222352238398	1	"RIKEN cDNA 1110038F14 gene"
"1110046J04Rik"	23.7514445284745	1.71247244256213	0.776080772132233	0.795947352003632	0.975040334236444	0.329540253062261	1	"RIKEN cDNA 1110046J04 gene"
"1110059E24Rik"	283.802322921599	1.1883946741044	0.249014044735315	0.206698264706365	1.20472247354889	0.228310457240488	1	"RIKEN cDNA 1110059E24 gene"
"1110059G10Rik"	423.971423318229	0.929477674325597	-0.105507882272534	0.234521430460825	-0.449885889171046	0.652792722749326	1	"RIKEN cDNA 1110059G10 gene"
"1110065P20Rik"	326.391561268687	1.0007883325765	0.00113687543957052	0.238183925157863	0.0047730989352746	0.996191632513037	1	"RIKEN cDNA 1110065P20 gene"
"1300002E11Rik"	612.696043808334	0.998833138055119	-0.00168440886881676	0.167348771678054	-0.0100652598278835	0.99196922018208	1	"RIKEN cDNA 1300002E11 gene"
"1500002C15Rik"	8.79509950082192	1.43255780957837	0.51859335881409	1.25146686037563	0.414388407103672	0.678589677666125	1	"RIKEN cDNA 1500002C15 gene"
"1500002F19Rik"	77.9967200201343	0.562664501774463	-0.829653147538477	0.359804627990489	-2.30584345780124	0.021119380962484	1	"RIKEN cDNA 1500002F19 gene"
"1500004A13Rik"	23.7299980144225	0.575940015871138	-0.796009532024622	0.556973443979189	-1.42916963210613	0.152955483740432	1	"RIKEN cDNA 1500004A13 gene"
"1500011B03Rik"	44.4858937550622	0.826566955083474	-0.274796406822319	0.514035172366783	-0.534586778482623	0.592935628192601	1	"RIKEN cDNA 1500011B03 gene"
"1500015A07Rik"	100.885315491237	0.921891442714873	-0.117331218720431	0.476085888410206	-0.246449688127146	0.805334146495183	1	"RIKEN cDNA 1500015A07 gene"
"1500026H17Rik"	89.8515411915134	1.70133420605196	0.766666568428559	0.378340952205901	2.0263906509685	0.0427247682420456	1	"RIKEN cDNA 1500026H17 gene"
"1600002D24Rik"	1.62299322085476	1.32183876459183	0.402546210347804	2.7419208367953	0.146811755082722	0.883280606012685	1	"RIKEN cDNA 1600002D24 gene"
"1600010M07Rik"	15.1366092802466	0.87381788037758	-0.194595467855358	0.951556324330124	-0.204502311507781	0.837960985842326	1	"RIKEN cDNA 1600010M07 gene"
"1600012H06Rik"	952.903372216467	1.27504029511412	0.350542841313711	0.156074977359272	2.24599001867409	0.0247046472440286	1	"RIKEN cDNA 1600012H06 gene"
"1600014C10Rik"	5426.33237832216	1.04336745684639	0.0612473407990616	0.202026152342461	0.303165407492586	0.761763810020678	1	"RIKEN cDNA 1600014C10 gene"
"1600020E01Rik"	670.728938304306	0.88893145229959	-0.169855921321975	0.302228613069654	-0.56201138468259	0.574108262446263	1	"RIKEN cDNA 1600020E01 gene"
"1600023N17Rik"	17.296109382886	0.701873646255756	-0.5107167599807	1.0547936168967	-0.484186434009029	0.628253563724513	1	"RIKEN cDNA 1600023N17 gene"
"1700001G17Rik"	2.24784140159886	1.63479825609095	0.709112609487676	2.52379340300786	0.28097094185386	0.778732687445536	1	"RIKEN cDNA 1700001G17 gene"
"1700001J03Rik"	6.18996796402912	0.709411426946802	-0.495305526008803	1.63298129265265	-0.303313655972273	0.761650840130739	1	"RIKEN cDNA 1700001J03 gene"
"1700001L05Rik"	197.994805581564	1.04352537750929	0.06146568584668	0.501867366978521	0.122473964021077	0.902523664446835	1	"RIKEN cDNA 1700001L05 gene"
"1700003E16Rik"	17.3600528116567	0.761052668253336	-0.393931796745118	0.868439211090408	-0.453608947770218	0.650110312177989	1	"RIKEN cDNA 1700003E16 gene"
"1700003F12Rik"	7.03182656578227	0.481158869207847	-1.05541477266854	1.52774067269313	-0.690833720364357	0.489670042034244	1	"RIKEN cDNA 1700003F12 gene"
"1700003G18Rik"	4.56134149074976	1.29468871561482	0.372605269786687	1.47475707186396	0.252655353817526	0.800534551165099	1	"RIKEN cDNA 1700003G18 gene"
"1700006J14Rik"	4.75575608473424	2.73966278939496	1.45399833040979	1.3038919387375	1.11512180358875	0.264798229265125	1	"RIKEN cDNA 1700006J14 gene"
"1700007J10Rik"	10.683401669539	0.949491988675587	-0.0747722671790052	0.751720705009709	-0.0994681491153546	0.920766575781723	1	"RIKEN cDNA 1700007J10 gene"
"1700007L15Rik"	31.8144274232073	0.962441759030354	-0.0552288544525511	0.780310063618736	-0.070778088131305	0.943574371218135	1	"RIKEN cDNA 1700007L15 gene"
"1700008J07Rik"	93.6047723604634	1.34117197837163	0.42349424576998	0.37523712163095	1.12860434471217	0.259064777076098	1	"RIKEN cDNA 1700008J07 gene"
"1700008O03Rik"	7.02557553898788	0.554083284850045	-0.851825249281846	1.51100503933567	-0.563747457557361	0.57292601465521	1	"RIKEN cDNA 1700008O03 gene"
"1700010G06Rik"	2.30844346780017	1.67834130712165	0.747036131761667	1.83281674390861	0.407589102535456	0.68357536615372	1	"RIKEN cDNA 1700010G06 gene"
"1700010I14Rik"	50.0720202758817	0.812407575869716	-0.299724401759071	0.688648460832227	-0.435235709954039	0.663391344764186	1	"RIKEN cDNA 1700010I14 gene"
"1700011L22Rik"	4.84029282505279	1.56707724977726	0.648076299863832	1.83956992121911	0.352297725891464	0.724614993442392	1	"RIKEN cDNA 1700011L22 gene"
"1700012D01Rik"	129.334178852847	0.995007455677772	-0.00722075895062392	0.408709522612984	-0.0176672148582685	0.985904335317114	1	"RIKEN cDNA 1700012D01 gene"
"1700012I11Rik"	3.49750128898303	0.323786984662874	-1.62688310041339	1.5070895977728	-1.0794866495115	0.280370842113546	1	"RIKEN cDNA 1700012I11 gene"
"1700013H16Rik"	0.929319891007666	1	0	7.69994321359952	0	1	1	"RIKEN cDNA 1700013H16 gene"
"1700016L04Rik"	277.82208416075	0.724741314607622	-0.464461955938524	0.317682455985723	-1.46203212417684	0.143732407052707	1	"RIKEN cDNA 1700016L04 gene"
"1700017B05Rik"	355.33371277174	0.919412488691656	-0.121215831983515	0.24785856090793	-0.489052431917179	0.62480457704231	1	"RIKEN cDNA 1700017B05 gene"
"1700018A23Rik"	32.8613022092503	0.502276389581899	-0.993446634796361	0.593804116535298	-1.67302079445471	0.0943232024861521	1	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	93.1189715049586	1.50836067295896	0.592981441122103	0.548259720922077	1.08157031876208	0.279443499161233	1	"RIKEN cDNA 1700018L02 gene"
"1700019A02Rik"	15.7367165911337	0.677595554325941	-0.561503685643695	1.17321784450387	-0.478601385304658	0.632222232644231	1	"RIKEN cDNA 1700019A02 gene"
"1700019D03Rik"	1.41817969258125	3.37893597019575	1.75656901213051	2.79363343117234	0.628775770124346	0.529495864918876	1	"RIKEN cDNA 1700019D03 gene"
"1700020L13Rik"	4.64922784889401	1.23511152851513	0.304641320652784	2.04943234587029	0.148646683198229	0.881832434325168	1	"RIKEN cDNA 1700020L13 gene"
"1700020L24Rik"	2.81121958509782	0.94813954962813	-0.076828680553091	3.16074431968788	-0.0243071481848547	0.980607611389874	1	"RIKEN cDNA 1700020L24 gene"
"1700022N22Rik"	22.1227706192252	0.806994829320907	-0.309368665172391	0.639402858016655	-0.483839978651351	0.628499439940939	1	"RIKEN cDNA 1700022N22 gene"
"1700023D09Rik"	66.3968995298534	0.78400948871505	-0.351056979782456	0.48564509259049	-0.722867347242974	0.469761386153875	1	"RIKEN cDNA 1700023D09 gene"
"1700025G04Rik"	123.758387885128	0.925552493001678	-0.111613279566666	0.474443757916612	-0.235250812565823	0.814014069691515	1	"RIKEN cDNA 1700025G04 gene"
"1700028E10Rik"	47.0808075396034	1.24237644279325	0.31310237956776	0.619493548616055	0.505416691210472	0.613266197977576	1	"RIKEN cDNA 1700028E10 gene"
"1700028J19Rik"	9.02515333797533	0.757194957158654	-0.401263292015882	0.953153130345832	-0.420985127405804	0.673765942135136	1	"RIKEN cDNA 1700028J19 gene"
"1700028K03Rik"	2.40567848455685	1.03754007538651	0.0531670621894593	1.83705191517305	0.0289415131659199	0.976911236758014	1	"RIKEN cDNA 1700028K03 gene"
"1700030C10Rik"	114.867461200587	0.764766676391166	-0.386908433562177	0.453115240101772	-0.853885279769614	0.393168556483411	1	"RIKEN cDNA 1700030C10 gene"
"1700030C14Rik"	2.24309434134986	6.71669375628853	2.74775125157716	3.48301138712079	0.788901024480593	0.430169856895927	1	"RIKEN cDNA 1700030C14 gene"
"1700030J22Rik"	7.0859558461614	0.690098664478344	-0.53512545389851	1.23506248711808	-0.43327804016393	0.664812789656925	1	"RIKEN cDNA 1700030J22 gene"
"1700030K09Rik"	324.444054760706	0.824938017867655	-0.277642369073431	0.300515218230294	-0.923887883976197	0.355544691906753	1	"RIKEN cDNA 1700030K09 gene"
"1700030N03Rik"	1.80121101890782	1	0	4.55278896338254	0	1	1	"RIKEN cDNA 1700030N03 gene"
"1700034H15Rik"	28.666986386328	1.01069985081731	0.015354621346857	0.777760091042247	0.0197421049546022	0.984249102419533	1	"RIKEN cDNA 1700034H15 gene"
"1700034P13Rik"	43.1450837396895	1.11001997769669	0.15058564185879	0.65696160597091	0.22921528517065	0.818701592968593	1	"RIKEN cDNA 1700034P13 gene"
"1700037F03Rik"	38.1511291618076	1.15763045792724	0.211174785623016	0.608691871092047	0.346932160017432	0.728642285225337	1	"RIKEN cDNA 1700037F03 gene"
"1700040D17Rik"	9.00485320868209	1.03458549380877	0.0490528683952079	1.15944036993508	0.0423073662666708	0.966253673113991	1	"RIKEN cDNA 1700040D17 gene"
"1700041G16Rik"	1.66796036919564	1	0	3.54064017094272	0	1	1	"RIKEN cDNA 1700041G16 gene"
"1700042O10Rik"	21.4264033329676	0.39737964945768	-1.33141010347304	1.13362604303274	-1.17447028643694	0.240206706780196	1	"RIKEN cDNA 1700042O10 gene"
"1700045H11Rik"	13.1568136226545	0.36880519518643	-1.43906911640615	1.10469984543601	-1.30267884290159	0.192684428047258	1	"RIKEN cDNA 1700045H11 gene"
"1700047M11Rik"	101.102421181996	0.952593478058896	-0.0700674235781392	0.399789233917957	-0.175260906581887	0.860874628306433	1	"RIKEN cDNA 1700047M11 gene"
"1700048O20Rik"	198.247323849112	0.555172157218258	-0.848992878646961	0.742545427976949	-1.1433547991266	0.252891311409749	1	"RIKEN cDNA 1700048O20 gene"
"1700052K11Rik"	112.333729262559	1.32544261377123	0.406474208779381	0.377479998441636	1.0768099249164	0.281565190450948	1	"RIKEN cDNA 1700052K11 gene"
"1700055D16Rik"	32.9192341788178	0.714674969189421	-0.48464083474987	0.687048112087353	-0.705395773925439	0.480563973237864	1	"RIKEN cDNA 1700055D16 gene"
"1700055D18Rik"	35.5020363015655	0.979269066481577	-0.0302227819991795	0.688032394713017	-0.0439263939189748	0.964963076297173	1	"RIKEN cDNA 1700055D18 gene"
"1700056E22Rik"	74.8612331199265	0.829574154551762	-0.269557147313898	0.494906454315988	-0.544662824586625	0.5859854373414	1	"RIKEN cDNA 1700056E22 gene"
"1700060C16Rik"	1.93770941792073	3.71756583271705	1.89435829054763	2.70772760983596	0.699611838231539	0.484169747454023	1	"RIKEN cDNA 1700060C16 gene"
"1700061I17Rik"	23.2630590003446	1.34581280423233	0.428477752305391	0.845892207682394	0.50653942478008	0.612478020422251	1	"RIKEN cDNA 1700061I17 gene"
"1700063D05Rik"	3.05414723831281	0.833900550005641	-0.262052755064819	1.34164328429927	-0.19532222769757	0.845140696994535	1	"RIKEN cDNA 1700063D05 gene"
"1700066M21Rik"	1237.6402898248	1.18443130464909	0.244194526719929	0.197022918161209	1.23942193628522	0.215189281848622	1	"RIKEN cDNA 1700066M21 gene"
"1700067K01Rik"	13.9104367783054	1.35270547156586	0.435847751386196	1.13808484755969	0.382965955763976	0.701745006635741	1	"RIKEN cDNA 1700067K01 gene"
"1700082M22Rik"	21.7158854139159	0.967051503017837	-0.0483353684016073	0.875059488054586	-0.0552366656912269	0.955949918514493	1	"RIKEN cDNA 1700082M22 gene"
"1700084E18Rik"	6.94122676653217	1.09628065370956	0.132617183227795	1.22910739199339	0.107897148851017	0.914077278806834	1	"RIKEN cDNA 1700084E18 gene"
"1700086O06Rik"	141.605172054457	1.03920141027691	0.0554752937488252	0.333261313112501	0.166461847103441	0.86779350582958	1	"RIKEN cDNA 1700086O06 gene"
"1700086P04Rik"	13.6394516332063	0.491376736738277	-1.02509853711966	0.976915031158195	-1.04932210522377	0.294029895481231	1	"RIKEN cDNA 1700086P04 gene"
"1700088E04Rik"	22.9992801261718	0.426896154696436	-1.22804292744205	0.745810297292313	-1.6465888603315	0.0996425816829957	1	"RIKEN cDNA 1700088E04 gene"
"1700092C10Rik"	49.602416441019	0.465142922548028	-1.10425401959166	0.979874452110655	-1.12693418755137	0.259770307524791	1	"RIKEN cDNA 1700092C10 gene"
"1700095A21Rik"	10.6469558283723	1.79054327963997	0.840397390798808	1.25921226175842	0.667399306948649	0.504517108475061	1	"RIKEN cDNA 1700095A21 gene"
"1700096K18Rik"	105.535272049604	0.840662688506954	-0.250401052118705	0.292921470057432	-0.854840213896272	0.392639612176547	1	"RIKEN cDNA 1700096K18 gene"
"1700097N02Rik"	4.14632419374446	0.627170840045148	-0.673069611168022	1.5806008048467	-0.425831499708305	0.670230632133765	1	"RIKEN cDNA 1700097N02 gene"
"1700101I11Rik"	5.54033778645025	0.263630066955504	-1.92341317608195	1.59270321643423	-1.20764066791308	0.22718550917053	1	"RIKEN cDNA 1700101I11 gene"
"1700102H20Rik"	4.53389235977964	1.19564200339766	0.257785485491877	1.40595553716837	0.18335251626169	0.854521430730538	1	"RIKEN cDNA 1700102H20 gene"
