"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6853.10007215664	1.00893031336999	0.0128265312059369	0.0482392744536285	0.403558032525819	1	"RIKEN cDNA 0610005C13 gene"
"0610009E02Rik"	89.7065105050646	1.0025615920597	0.00369087092411242	0.0487215503264378	0.340593398532047	1	"RIKEN cDNA 0610009E02 gene"
"0610009L18Rik"	36.9340042414072	1.00231646999272	0.00333809496342898	0.0487068116500284	0.349572448950465	1	"RIKEN cDNA 0610009L18 gene"
"0610010K14Rik"	702.840055946244	1.01034894101439	0.0148536380557885	0.0498985209101478	0.269642988804067	1	"RIKEN cDNA 0610010K14 gene"
"0610025J13Rik"	3.53570497851549	1.00074458595659	0.00107381074448344	0.0486792120567481	0.18282685079543	1	"RIKEN cDNA 0610025J13 gene"
"0610030E20Rik"	1530.22254870433	1.00044939119177	0.000648188809522441	0.0465757657051438	0.978363780012006	1	"RIKEN cDNA 0610030E20 gene"
"0610031O16Rik"	5559.43193264053	1.00805976960977	0.0115811812616541	0.0496796949724651	0.233273819711472	1	"RIKEN cDNA 0610031O16 gene"
"0610038B21Rik"	1.48724996511745	0.99982585724996	-0.000251256759796357	0.0486670206273578	0.886532221710604	1	"RIKEN cDNA 0610038B21 gene"
"0610039H22Rik"	1.87243457128231	0.999716350238805	-0.000409278152395365	0.0486690328562872	0.507032133301245	1	"RIKEN cDNA 0610039H22 gene"
"0610039K10Rik"	5.90300886678951	0.998907030741537	-0.00157768366604359	0.048676885005732	0.352186170882219	1	"RIKEN cDNA 0610039K10 gene"
"0610040B10Rik"	99.9959986777909	1.00106981695785	0.00154259461985406	0.0483887060460081	0.992009103694557	1	"RIKEN cDNA 0610040B10 gene"
"0610040F04Rik"	32.2031057254264	0.999757579684674	-0.000349780985452419	0.0485691176754022	0.904679825884117	1	"RIKEN cDNA 0610040F04 gene"
"0610040J01Rik"	1437.52373381498	1.0033850643696	0.00487536850857289	0.0472279593048862	0.791669755166559	1	"RIKEN cDNA 0610040J01 gene"
