"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	1.0645157287991	0.0901972665518938	0.136376157922229	0.41359555717322	0.611961666675827	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	1.02907200692245	0.0413439349970097	0.243296686282198	0.691606342881741	0.809613876769033	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	0.610705697292734	-0.711450790695825	0.909532219078809	0.011381478752844	0.0592266384912145	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	2.14642965547628	1.10193889239511	0.207246806399534	5.86727280678503e-09	1.61819384011131e-06	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	1.02750462382212	0.0391448861212924	0.211890106270997	0.758044760253864	0.857542021648957	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	1.05213604312472	0.0733212598126156	0.18773777640449	0.583683080843565	0.739825688675423	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	1.53682855622022	0.619956231465462	0.181995932554012	7.72729027430001e-05	0.00206243806932314	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	1.65617835117552	0.7278580427053	0.630568841738445	0.0102908490093921	0.0557999225063126	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	0.87725262051377	-0.18893574265995	0.297082167167206	0.157986481931128	0.332615814630573	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	1.05381338378504	0.0756194076534963	0.258517250063209	0.414875499620732	0.61254102138864	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	1.01764082241354	0.0252284502556325	0.261625394997956	0.580739742150316	0.739825688675423	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	0.995213629894757	-0.00692185093118514	0.254161795410052	0.920753039517744	0.957936976590996	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	1.13882321805093	0.187543811808441	0.360118295782326	0.0168292236537856	0.0755170356329647	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	1.04829703465299	0.0680475620119272	0.205922414112697	0.607667222658954	0.75357293169667	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	1.08021650489682	0.111320496867533	0.260104997774592	0.309115621253884	0.505059765058182	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	1.04573209750379	0.0645132998575524	0.237517494634864	0.580196174322234	0.739825688675423	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	1.07287296969334	0.101479268226252	0.281610570887058	0.156100102492536	0.329650905569995	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	1.01792991286668	0.0256382315112629	0.261995471197858	0.55145355746917	0.723512910046805	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	1.01511377375652	0.0216414334553182	0.263981239396804	0.350911713038922	0.54810255505362	"expressed sequence AA467197"
"AW495222"	19.6811530398572	0.945642202878203	-0.080633672184477	0.275761534473055	0.162011468831154	0.335960624839341	"expressed sequence AW495222"
"Aadat"	2324.25515831149	0.819085485775943	-0.287914064914865	0.21337044754677	0.062179962424997	0.181710669478167	"aminoadipate aminotransferase"
"Aamp"	5658.69003582816	1.09238217791435	0.127477682009392	0.15262826037096	0.311405397914105	0.507598160429729	"angio-associated migratory protein"
"Aars2"	749.199861123039	1.41668870818226	0.502522786838261	0.219786258394865	0.0036125811028488	0.0258121727504067	"alanyl-tRNA synthetase 2, mitochondrial"
"Aass"	10173.904661938	0.976265192804519	-0.0346549999931191	0.169938665895081	0.790425128967757	0.880449315708027	"aminoadipate-semialdehyde synthase"
"Abat"	5936.22448587955	0.796756517561663	-0.327789179421502	0.283427422505189	0.0576966721235758	0.175553118441727	"4-aminobutyrate aminotransferase"
"Abca9"	234.556276760747	0.931837186284342	-0.10185019050073	0.241852438483893	0.414204885567204	0.612206363555384	"ATP-binding cassette, sub-family A member 9"
"Abcb10"	1107.73199198702	1.68512674648166	0.752857107516097	0.200956414638619	1.75056280249164e-05	0.00071000767783411	"ATP-binding cassette, sub-family B member 10"
"Abcb6"	1628.46927119326	1.24637134106189	0.317733965707958	0.184216661053685	0.0286633779869411	0.106903847047855	"ATP-binding cassette, sub-family B member 6"
"Abcb7"	1693.67685723883	1.40985980553124	0.495551710198097	0.15304059232616	0.0002328315060785	0.00425476121807944	"ATP-binding cassette, sub-family B member 7"
"Abcb8"	1128.73995042782	1.00035455032111	0.000511417333772676	0.149758767743123	0.991943138150586	1	"ATP-binding cassette, sub-family B member 8"
"Abcd1"	855.504679868864	0.80210900723228	-0.318129781515415	0.246494851440574	0.0496601902624257	0.157791249704804	"ATP-binding cassette, sub-family D member 1"
"Abcd2"	1735.42154660382	0.756636062705349	-0.402328555287961	0.378166167516213	0.0368226299135882	0.127583936308639	"ATP-binding cassette, sub-family D member 2"
"Abcd3"	14047.36283449	0.996545097986265	-0.00499300014020618	0.176652460168438	0.968880437254434	0.986769662462234	"ATP-binding cassette, sub-family D member 3"
"Abhd10"	392.078840374527	1.21729528202866	0.283679168253878	0.193683190393853	0.0546766961258677	0.169045479633614	"abhydrolase domain containing 10"
"Abhd11"	2538.15581689078	1.07961434819863	0.110516055627527	0.163309477221068	0.399198789865406	0.599015376740365	"abhydrolase domain containing 11"
"Abhd11os"	25.400228444674	1.03919283747488	0.0554633923119443	0.256279794766265	0.517241046440041	0.699946179559093	"abhydrolase domain containing 11, opposite strand"
"Abi1"	3517.52645338997	1.05752384646144	0.0806901955284574	0.193179065513977	0.551384398866956	0.723512910046805	"abl interactor 1"
"Acaa1a"	8235.49918129508	1.12330584998782	0.16775079344147	0.183390838658128	0.226278239514602	0.414366013059186	"acetyl-Coenzyme A acyltransferase 1A"
"Acaa1b"	36360.2956827695	1.45928108661071	0.545257801830844	0.351153452509466	0.0122723978231701	0.0624488435356149	"acetyl-Coenzyme A acyltransferase 1B"
"Acaa2"	26688.646986285	0.754558944998772	-0.406294488587701	0.209194847415454	0.0115723792621142	0.0597304617429675	"acetyl-CoA acyltransferase 2"
"Acaca"	4268.37126500192	1.3708457186908	0.455066212689459	0.248051834961939	0.0114687039071771	0.0594561755187866	"acetyl-Coenzyme A carboxylase alpha"
"Acacb"	3668.45489057772	0.953622869755545	-0.068509260002476	0.235123805386008	0.561288560497953	0.730117799878588	"acetyl-Coenzyme A carboxylase beta"
"Acad10"	904.054671052764	1.07045241472317	0.0982206644121046	0.177249009737907	0.460727558008521	0.653104650223137	"acyl-Coenzyme A dehydrogenase family, member 10"
"Acad11"	5739.08569864813	0.923295798170175	-0.115135173790874	0.198603214823994	0.403267200066113	0.603621536632321	"acyl-Coenzyme A dehydrogenase family, member 11"
"Acad12"	133.336701036039	0.901438811882474	-0.149698527566577	0.280487342002833	0.214441299626964	0.400697225183717	"acyl-Coenzyme A dehydrogenase family, member 12"
"Acad8"	2374.02620207302	0.979621688322201	-0.0297033801029548	0.126353864959153	0.806848704903832	0.889403968075447	"acyl-Coenzyme A dehydrogenase family, member 8"
"Acad9"	1851.96964452519	0.744944500443247	-0.424795148396936	0.173164374442156	0.0032561244577447	0.0246714045452194	"acyl-Coenzyme A dehydrogenase family, member 9"
"Acadl"	8572.23587620782	1.01106080919442	0.0158697692339869	0.141654994349679	0.885893742638325	0.936128330343487	"acyl-Coenzyme A dehydrogenase, long-chain"
"Acadm"	9959.8717512848	1.1719925324629	0.228963377428199	0.178101698076638	0.0996141682926968	0.247529748496163	"acyl-Coenzyme A dehydrogenase, medium chain"
"Acads"	2987.90753312539	0.544344514208394	-0.8774080764584	0.278433953070474	0.000118486226637287	0.00281711218160033	"acyl-Coenzyme A dehydrogenase, short chain"
"Acadsb"	4485.92237831156	1.07908178227162	0.109804209039602	0.158511980244356	0.39111551862498	0.591390680026149	"acyl-Coenzyme A dehydrogenase, short/branched chain"
"Acadvl"	14199.3371810148	0.808041118553614	-0.307499386038976	0.147488884478564	0.0143648064396322	0.0687814863897668	"acyl-Coenzyme A dehydrogenase, very long chain"
"Acat1"	11225.3965824017	0.954091403107309	-0.0678006101105215	0.180683170898098	0.60762749623085	0.75357293169667	"acetyl-Coenzyme A acetyltransferase 1"
"Ackr4"	53.9204930481154	0.983343552289053	-0.0242325536092512	0.228640895283493	0.832828618077106	0.905020224056997	"atypical chemokine receptor 4"
