"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	1.09946382850715	0.136800141444576	0.154485555551759	0.885520597417549	0.375875915558783	0.830661678774939	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	1.42585171042015	0.511823948285406	0.592205575493887	0.864267358270912	0.387441037163996	0.836914493557696	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	1.47212525281351	0.557900425420318	0.552648844201449	1.00950256437514	0.312733672410476	0.81618772166762	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	1.04338046295553	0.0612653246187454	0.200398022158215	0.305718209985008	0.75981920717092	0.957186236492322	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	1.14124657658871	0.190610532546061	0.332884854168728	0.572601997835105	0.566914206700217	0.907149541182749	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	1.11649794526216	0.158980596110843	0.247757925142895	0.641677137145668	0.521082836863852	0.894216318947205	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	1.04938411081285	0.0695428507775154	0.17751610191586	0.39175517052801	0.695239121430457	0.954254609487331	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	1.28720112072207	0.364237487279859	0.465648176030157	0.782216072196682	0.434087600554186	0.86059207615378	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	1.32157229127853	0.402255343947685	0.463359347564724	0.868128259550209	0.385324122210015	0.836914493557696	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	1.42891450382516	0.514919598310965	0.668143300611258	0.770672395936449	0.440901137734863	0.861481410735457	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	1.03146343397226	0.0446926776839712	1.67649691799618	0.0266583715151649	0.978732216040052	0.995973090949169	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	3.5124651304166	1.81248390321976	0.938490781773108	1.93127512642735	0.0534490377012707	0.495620707407906	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	2.52042241219908	1.33366554361191	0.917765553113481	1.45316583204448	0.146177716372099	0.691789870801841	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	1.43961057947558	0.525678609557044	0.308479343284755	1.70409663078086	0.0883630359776268	0.609239962252975	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	1.38318126511394	0.467990233238106	0.495555376152194	0.944375252008926	0.344977923414033	0.82346988261348	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	1.55113806897415	0.633327108397789	0.476081710926789	1.330290775432	0.183422485301019	0.724260408182065	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	1.15875686432913	0.212577885219105	0.88745211035453	0.23953730318381	0.810688974455995	0.965026212390447	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	0.923450606383076	-0.114893298630308	1.62061655584841	-0.070894807421093	0.943481476056311	0.989399966145743	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	0.000402615033976808	-11.2783113348639	3.24573689445382	-3.47480763278619	0.000511219811943656	0.428715960800682	"expressed sequence AA467197"
"AW495222"	19.6811530398572	0.916781749546363	-0.125349770361731	0.906352808074237	-0.138301298616889	0.890002299226185	0.987154708993907	"expressed sequence AW495222"
"Aadat"	2324.25515831149	0.78748312367534	-0.344679089039236	0.224147140057887	-1.53773583258846	0.124113218556616	0.668563001521772	"aminoadipate aminotransferase"
"Aamp"	5658.69003582816	0.946562670875753	-0.079230066540576	0.174990827506048	-0.452766968816338	0.65071655098514	0.93789178628139	"angio-associated migratory protein"
"Aars2"	749.199861123039	1.19965908611793	0.262624485297003	0.212335071354659	1.23683988528841	0.216146531323124	0.741713369278314	"alanyl-tRNA synthetase 2, mitochondrial"
"Aass"	10173.904661938	0.982999074887818	-0.0247380360584186	0.220022507164652	-0.112434115842095	0.91047920628319	0.987506950418811	"aminoadipate-semialdehyde synthase"
"Abat"	5936.22448587955	0.757605259074833	-0.40048174927794	0.294284452599502	-1.36086614749901	0.173555993286915	0.723062582304097	"4-aminobutyrate aminotransferase"
"Abca9"	234.556276760747	0.930571659594818	-0.103810844160786	0.418971501288535	-0.247775430647475	0.8043081657648	0.963595220095398	"ATP-binding cassette, sub-family A member 9"
"Abcb10"	1107.73199198702	1.11031606968211	0.150970421849223	0.193114753432283	0.781765345039586	0.434352490937658	0.86059207615378	"ATP-binding cassette, sub-family B member 10"
"Abcb6"	1628.46927119326	0.820792013031965	-0.284911402459987	0.186698600791329	-1.52605001458168	0.126997409184329	0.680276493838838	"ATP-binding cassette, sub-family B member 6"
"Abcb7"	1693.67685723883	0.88027638548961	-0.183971528670008	0.148069712972371	-1.2424656263387	0.214064815311142	0.740592063382766	"ATP-binding cassette, sub-family B member 7"
"Abcb8"	1128.73995042782	1.02751795461556	0.0391636034529538	0.181500706041366	0.215776590114355	0.829161896852114	0.969817010821938	"ATP-binding cassette, sub-family B member 8"
"Abcd1"	855.504679868864	1.06779582625012	0.0946358149878635	0.25526572766972	0.370734512038802	0.710835282357504	0.95437610564117	"ATP-binding cassette, sub-family D member 1"
"Abcd2"	1735.42154660382	0.526674080926415	-0.925017632621664	0.361346907076279	-2.55991573334927	0.0104697546477437	0.428715960800682	"ATP-binding cassette, sub-family D member 2"
"Abcd3"	14047.36283449	0.681931523674071	-0.552301216951265	0.237975255581986	-2.32083464140241	0.0202957701014021	0.428715960800682	"ATP-binding cassette, sub-family D member 3"
"Abhd10"	392.078840374527	0.922013111604185	-0.117140828059391	0.20098874160424	-0.582822834375716	0.560012571533495	0.903224954555193	"abhydrolase domain containing 10"
"Abhd11"	2538.15581689078	1.16301560084812	0.217870449446776	0.1954630616245	1.11463745444304	0.265005813327647	0.774243679192427	"abhydrolase domain containing 11"
"Abhd11os"	25.400228444674	1.29612015007611	0.374199461960525	0.766721848530822	0.488051126595074	0.625513627679769	0.930510563722115	"abhydrolase domain containing 11, opposite strand"
"Abi1"	3517.52645338997	0.857738684105805	-0.221389907030257	0.264645265131564	-0.836553440395757	0.402843626013732	0.844369734883811	"abl interactor 1"
"Acaa1a"	8235.49918129508	0.893169331143841	-0.162994380858993	0.214224139970376	-0.76085907443266	0.446741245250566	0.865211392097033	"acetyl-Coenzyme A acyltransferase 1A"
"Acaa1b"	36360.2956827695	0.779176425117187	-0.359978067211775	0.318804063373731	-1.12915143992308	0.258833954614545	0.766417495226767	"acetyl-Coenzyme A acyltransferase 1B"
"Acaa2"	26688.646986285	0.846276995364105	-0.240798144980533	0.206515423245543	-1.16600562416216	0.243612171570079	0.762918997403525	"acetyl-CoA acyltransferase 2"
"Acaca"	4268.37126500192	1.18113900689975	0.240178763857442	0.239458650211262	1.00300725676665	0.31585735994715	0.81618772166762	"acetyl-Coenzyme A carboxylase alpha"
"Acacb"	3668.45489057772	1.48131469302784	0.566878161789716	0.4437076928788	1.27759371966661	0.201392716137928	0.733704910249721	"acetyl-Coenzyme A carboxylase beta"
"Acad10"	904.054671052764	0.991561800271868	-0.0122254019418386	0.218596752146776	-0.055926731855695	0.95540017521093	0.992838614631403	"acyl-Coenzyme A dehydrogenase family, member 10"
"Acad11"	5739.08569864813	0.628711373951466	-0.669530231890369	0.261917386084004	-2.55626494254808	0.0105802526805899	0.428715960800682	"acyl-Coenzyme A dehydrogenase family, member 11"
"Acad12"	133.336701036039	0.914744479322389	-0.128559291268335	0.505120427135994	-0.254512160589623	0.799099910550385	0.96325067888897	"acyl-Coenzyme A dehydrogenase family, member 12"
"Acad8"	2374.02620207302	0.89119979855684	-0.166179188310271	0.142635167545457	-1.16506462725829	0.243992833799617	0.762918997403525	"acyl-Coenzyme A dehydrogenase family, member 8"
"Acad9"	1851.96964452519	0.928892368879951	-0.106416654230893	0.170836022794461	-0.622916949775441	0.533339099004208	0.896908747069837	"acyl-Coenzyme A dehydrogenase family, member 9"
"Acadl"	8572.23587620782	0.730828930733263	-0.452394348990832	0.167821879501869	-2.69568157819251	0.00702447806496359	0.428715960800682	"acyl-Coenzyme A dehydrogenase, long-chain"
"Acadm"	9959.8717512848	0.737805901178918	-0.438686766728156	0.192937351659829	-2.27372648662459	0.0229824366337249	0.428715960800682	"acyl-Coenzyme A dehydrogenase, medium chain"
"Acads"	2987.90753312539	0.752234067484362	-0.410746449666032	0.262876743705861	-1.56250584922653	0.118168868998666	0.668563001521772	"acyl-Coenzyme A dehydrogenase, short chain"
"Acadsb"	4485.92237831156	0.87286410019555	-0.196171042677541	0.1864926951014	-1.05189665777997	0.292846965501866	0.803810823329698	"acyl-Coenzyme A dehydrogenase, short/branched chain"
"Acadvl"	14199.3371810148	0.787082201750911	-0.345413778258307	0.150202858188287	-2.29964850485942	0.0214681417268139	0.428715960800682	"acyl-Coenzyme A dehydrogenase, very long chain"
"Acat1"	11225.3965824017	0.683313730700905	-0.549379977858105	0.23850343793867	-2.30344678720889	0.0212537178739162	0.428715960800682	"acetyl-Coenzyme A acetyltransferase 1"
"Ackr4"	53.9204930481154	0.954047500674858	-0.0678669971240314	0.440363337642661	-0.154115911391114	0.877518342689232	0.987077763856452	"atypical chemokine receptor 4"
"Acly"	12287.5623676376	1.3895361668405	0.474603385486577	0.486933625603442	0.974677780566942	0.329720117973016	0.81884955272609	"ATP citrate lyase"
"Aco2"	4336.3400736664	0.916765157470195	-0.125375880744742	0.231410381122429	-0.541790217606576	0.58796303113764	0.917354162632938	"aconitase 2, mitochondrial"
"Acod1"	30.2725251794399	3.57817746350232	1.83922494115329	1.18479089114663	1.55236249273769	0.120575512691881	0.668563001521772	"aconitate decarboxylase 1"
"Acot10"	8.01871527577442	0.762849343180198	-0.39052993076077	1.09116875618432	-0.357900580040802	0.720417716627902	0.95437610564117	"acyl-CoA thioesterase 10"
"Acot11"	295.772767040585	1.10119356850814	0.139068089048553	0.475641990379515	0.292379755911775	0.769996284772138	0.957186236492322	"acyl-CoA thioesterase 11"
"Acot13"	3073.73538417448	1.31011300089202	0.389691253591439	0.203465809840707	1.91526652019092	0.0554585229703893	0.495620707407906	"acyl-CoA thioesterase 13"
