"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	1.02255513381029	0.0321786320475224	0.079265684050036	0.375875915558783	0.830661678774939	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	1.00676799051883	0.00973125286513862	0.0825386914555392	0.387441037163996	0.836914493557696	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	1.00839367350933	0.0120589721137876	0.0828820626020474	0.312733672410476	0.81618772166762	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	1.00870552688951	0.012505067505195	0.0774090961447928	0.75981920717092	0.957186236492322	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	1.00706224523595	0.0101528572453164	0.0809191539143498	0.566914206700217	0.907149541182749	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	1.01127402672514	0.0161739798621026	0.0803027289465709	0.521082836863852	0.894216318947205	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	1.01004576870378	0.0144206680126386	0.0762112458960631	0.695239121430457	0.954254609487331	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	1.00788340714077	0.0113287562300358	0.0823383108425892	0.434087600554186	0.86059207615378	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	1.00840920927325	0.0120811987475884	0.0824814534719068	0.385324122210015	0.836914493557696	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	1.00520274065289	0.00748650979812389	0.0823628572932453	0.440901137734863	0.861481410735457	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	1.00007550567859	0.000108927555782763	0.0823710616130622	0.978732216040052	0.995973090949169	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	1.00902680521426	0.0129645007435876	0.0837537316073519	0.0534490377012707	0.495620707407906	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	1.00717613407545	0.0103160026464062	0.0831397050685236	0.146177716372099	0.691789870801841	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	1.02823408186114	0.0401687375832397	0.0937152034286053	0.0883630359776268	0.609239962252975	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	1.00888371553127	0.0127598982359198	0.0828059842003798	0.344977923414033	0.82346988261348	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	1.01313881684051	0.0188318608582905	0.0844281775082874	0.183422485301019	0.724260408182065	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	1.00133784528828	0.00192881282379268	0.0821502775804491	0.810688974455995	0.965026212390447	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	0.999892925962059	-0.000154483454276429	0.0823628840662217	0.943481476056311	0.989399966145743	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	0.999083346413724	-0.00132305806877994	0.082475809649902	0.000511219811943656	0.428715960800682	"expressed sequence AA467197"
"AW495222"	19.6811530398572	0.999427093498381	-0.000826766221271188	0.0821354602001321	0.890002299226185	0.987154708993907	"expressed sequence AW495222"
"Aadat"	2324.25515831149	0.968279206962437	-0.0465049808394107	0.0945893393990722	0.124113218556616	0.668563001521772	"aminoadipate aminotransferase"
"Aamp"	5658.69003582816	0.989983975406483	-0.0145229220069387	0.0760267621583407	0.65071655098514	0.93789178628139	"angio-associated migratory protein"
"Aars2"	749.199861123039	1.02611035431986	0.0371858957291767	0.0873933487759286	0.216146531323124	0.741713369278314	"alanyl-tRNA synthetase 2, mitochondrial"
"Aass"	10173.904661938	0.997975657107672	-0.00292346950354347	0.0772863913028378	0.91047920628319	0.987506950418811	"aminoadipate-semialdehyde synthase"
"Abat"	5936.22448587955	0.978943880343194	-0.0307019376847601	0.0873523891111064	0.173555993286915	0.723062582304097	"4-aminobutyrate aminotransferase"
"Abca9"	234.556276760747	0.997373270824356	-0.00379455497423559	0.0810423704699331	0.8043081657648	0.963595220095398	"ATP-binding cassette, sub-family A member 9"
"Abcb10"	1107.73199198702	1.01667838504882	0.0238633707619671	0.0799304044797265	0.434352490937658	0.86059207615378	"ATP-binding cassette, sub-family B member 10"
"Abcb6"	1628.46927119326	0.962885400245145	-0.0545639918719161	0.0972031162712031	0.126997409184329	0.680276493838838	"ATP-binding cassette, sub-family B member 6"
"Abcb7"	1693.67685723883	0.965578319210212	-0.0505348122483099	0.0876444941347696	0.214064815311142	0.740592063382766	"ATP-binding cassette, sub-family B member 7"
"Abcb8"	1128.73995042782	1.0046349644336	0.006671391288187	0.0753877003967041	0.829161896852114	0.969817010821938	"ATP-binding cassette, sub-family B member 8"
"Abcd1"	855.504679868864	1.00596104098942	0.0085744333146874	0.0790542211209046	0.710835282357504	0.95437610564117	"ATP-binding cassette, sub-family D member 1"
"Abcd2"	1735.42154660382	0.963894138048866	-0.0530533871233987	0.107166264188462	0.0104697546477437	0.428715960800682	"ATP-binding cassette, sub-family D member 2"
"Abcd3"	14047.36283449	0.942782969740292	-0.085002396644141	0.146454018076763	0.0202957701014021	0.428715960800682	"ATP-binding cassette, sub-family D member 3"
"Abhd10"	392.078840374527	0.98756413207676	-0.0180536555458727	0.0786676009868145	0.560012571533495	0.903224954555193	"abhydrolase domain containing 10"
"Abhd11"	2538.15581689078	1.02486637484052	0.0354358190751005	0.0851455768988684	0.265005813327647	0.774243679192427	"abhydrolase domain containing 11"
"Abhd11os"	25.400228444674	1.00227450936483	0.00327769721605186	0.0820978669831195	0.625513627679769	0.930510563722115	"abhydrolase domain containing 11, opposite strand"
"Abi1"	3517.52645338997	0.984775546957563	-0.0221331562992066	0.0826860152308993	0.402843626013732	0.844369734883811	"abl interactor 1"
"Acaa1a"	8235.49918129508	0.985147762021736	-0.0215879646857368	0.0804555949913283	0.446741245250566	0.865211392097033	"acetyl-Coenzyme A acyltransferase 1A"
"Acaa1b"	36360.2956827695	0.984015424534548	-0.0232471647648278	0.0844199364583143	0.258833954614545	0.766417495226767	"acetyl-Coenzyme A acyltransferase 1B"
"Acaa2"	26688.646986285	0.975640531903251	-0.0355784003437145	0.0860815594089639	0.243612171570079	0.762918997403525	"acetyl-CoA acyltransferase 2"
"Acaca"	4268.37126500192	1.01866361631933	0.0266777225665443	0.0835711772565295	0.31585735994715	0.81618772166762	"acetyl-Coenzyme A carboxylase alpha"
