"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	0.971525296919075	-0.041676533184256	0.154550099563626	-0.26966358030134	0.787419081547161	0.917906210647983	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	1.05559882862044	0.0780616548442484	0.581093589083094	0.134335770193957	0.893137069053148	0.96756515814091	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	1.04567250627555	0.0644310852833553	0.55530506472879	0.116028268740577	0.907630137883203	0.97252133550206	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	1.73498906602043	0.79492657090278	0.200712161995335	3.96053015921006	7.47835467906872e-05	0.00342517602387218	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	0.845051226335496	-0.242889295811905	0.334849678337348	-0.725368162268933	0.4682261995324	0.757858142066967	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	1.04416685577892	0.0623522701169211	0.249003973256639	0.250406727657542	0.80227282739887	0.923166821447494	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	1.14621620650716	0.196879199972373	0.176178561775313	1.1174980541813	0.263781431095471	0.622866858471976	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	1.5519987161456	0.634127364090028	0.469013921250149	1.35204379946713	0.176361304199859	0.510579193315224	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	1.22877310004934	0.297218538448555	0.462356976742409	0.64283346721108	0.520332164559931	0.79204984558567	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	0.927124188965551	-0.109165493032851	0.65243887018162	-0.167319112980596	0.867118966142197	0.953901417594996	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	2.84849767500102	1.51020122865341	1.70809100534386	0.884145647936005	0.376617594215005	0.706223283465585	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	0.890710886793236	-0.166970867265095	0.933775869990645	-0.178812574442268	0.858084871439779	0.950199658685087	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	1.33602972483491	0.417952106161412	0.889580796799732	0.469830405135762	0.638476189554819	0.856873832135708	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	1.43960840051106	0.525676425922298	0.304247323631901	1.72779309821735	0.0840253252175886	0.369257470880393	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	0.582381875299029	-0.779962637742059	0.503548399767949	-1.54893280983812	0.121397872772387	0.432387630051169	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	0.800770400464544	-0.320539447252217	0.477352845207832	-0.671493739840723	0.501906046154587	0.779973533794255	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	1.66363444627675	0.734338462036168	0.952233625865565	0.771174680340307	0.44060339982778	0.754759211717437	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	11.166778607684	3.48114115205971	1.91946827003125	1.81359661235923	0.0697398523817477	NA	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	2.51861921482538	1.33263302028213	2.92427100167817	0.455714610416532	0.648595214292037	NA	"expressed sequence AA467197"
"AW495222"	19.6811530398572	0.535417406601526	-0.901264052641042	0.9948245123455	-0.905952800173902	0.364960835606246	0.698905169602897	"expressed sequence AW495222"
"Aadat"	2324.25515831149	1.0822493825868	0.114032977506408	0.224361014350094	0.508256649831645	0.611273367110011	0.845162667886065	"aminoadipate aminotransferase"
"Aamp"	5658.69003582816	0.986217264766154	-0.0200225859395367	0.174825972307456	-0.114528669140328	0.90881872122813	0.97252133550206	"angio-associated migratory protein"
"Aars2"	749.199861123039	0.866478416636976	-0.206764281564945	0.211347869612748	-0.978312589305008	0.327919745286532	0.679283258736378	"alanyl-tRNA synthetase 2, mitochondrial"
"Aass"	10173.904661938	1.53705712064365	0.620170779952616	0.220137768051644	2.81719391198299	0.0048445266874708	0.0704279578651669	"aminoadipate-semialdehyde synthase"
"Abat"	5936.22448587955	1.17744525345013	0.235659981781023	0.294586243090229	0.799969405593874	0.423728523265751	0.741706674562043	"4-aminobutyrate aminotransferase"
"Abca9"	234.556276760747	0.511548831372794	-0.967056131716725	0.421833655065673	-2.29250587311761	0.0218764690347485	0.170913264630525	"ATP-binding cassette, sub-family A member 9"
"Abcb10"	1107.73199198702	1.67595009797149	0.744979192903095	0.192698375471551	3.86603774463621	0.000110617825794009	0.00417804918888576	"ATP-binding cassette, sub-family B member 10"
"Abcb6"	1628.46927119326	1.09894092161905	0.13611382998306	0.18683162294247	0.728537427654699	0.466284666102787	0.757858142066967	"ATP-binding cassette, sub-family B member 6"
"Abcb7"	1693.67685723883	1.07642274670312	0.106244783093059	0.148520294366189	0.715355322627517	0.474389511876807	0.761806492963331	"ATP-binding cassette, sub-family B member 7"
"Abcb8"	1128.73995042782	0.916410004113084	-0.125934886784326	0.180899738831888	-0.696158477604869	0.486329587999109	0.769926935567677	"ATP-binding cassette, sub-family B member 8"
"Abcd1"	855.504679868864	0.930472472986089	-0.103964624531886	0.255526921804653	-0.406863683081369	0.684108110685337	0.87179260468617	"ATP-binding cassette, sub-family D member 1"
"Abcd2"	1735.42154660382	0.360808048128711	-1.47069657540193	0.361952198447136	-4.06323426604835	4.83974131781355e-05	0.00272638760903497	"ATP-binding cassette, sub-family D member 2"
"Abcd3"	14047.36283449	1.23964741170568	0.309929838581958	0.238020409466415	1.30211455091917	0.192877229688614	0.545543963470725	"ATP-binding cassette, sub-family D member 3"
"Abhd10"	392.078840374527	0.847817961924481	-0.238173563143011	0.202533984344471	-1.17596838828749	0.239607508483046	0.599906206424218	"abhydrolase domain containing 10"
"Abhd11"	2538.15581689078	0.934272053617735	-0.0980853808685312	0.194583812044216	-0.504077805024414	0.614206703050251	0.84584263588993	"abhydrolase domain containing 11"
"Abhd11os"	25.400228444674	1.17226233548684	0.229295460335816	0.761793194163749	0.300994367096602	0.763418789877316	0.90608960047863	"abhydrolase domain containing 11, opposite strand"
"Abi1"	3517.52645338997	0.522238347752506	-0.937219696828514	0.264657623280725	-3.54125335673552	0.000398230984651358	0.0128192450297294	"abl interactor 1"
"Acaa1a"	8235.49918129508	1.30482830566752	0.383859983915363	0.214184809219464	1.79219051675155	0.0731024532164842	0.345575233387016	"acetyl-Coenzyme A acyltransferase 1A"
"Acaa1b"	36360.2956827695	1.86949310162578	0.9026471477039	0.318802509882475	2.83136775816683	0.00463493953508274	0.0693029059073015	"acetyl-Coenzyme A acyltransferase 1B"
"Acaa2"	26688.646986285	1.21617862328537	0.282355136678385	0.206519095271381	1.36721079620918	0.171559242307599	0.504234990434507	"acetyl-CoA acyltransferase 2"
"Acaca"	4268.37126500192	1.16998986314054	0.226496030270031	0.2394809110749	0.945779057100682	0.344261289610429	0.682465195825954	"acetyl-Coenzyme A carboxylase alpha"
"Acacb"	3668.45489057772	0.767221903913942	-0.382284185510305	0.443824677280119	-0.861340536206884	0.389050516036728	0.717593857683024	"acetyl-Coenzyme A carboxylase beta"
"Acad10"	904.054671052764	1.01551893814057	0.0222171443181826	0.220838939244535	0.100603382692314	0.91986531133296	0.976791024888694	"acyl-Coenzyme A dehydrogenase family, member 10"
"Acad11"	5739.08569864813	1.06294210387701	0.0880630185771762	0.262207753321791	0.335852077070742	0.736982416914874	0.896951757822596	"acyl-Coenzyme A dehydrogenase family, member 11"
"Acad12"	133.336701036039	0.319728838846973	-1.64507921694007	0.508415059607622	-3.23570119698989	0.00121344334868505	0.0287820246916173	"acyl-Coenzyme A dehydrogenase family, member 12"
"Acad8"	2374.02620207302	1.26352519850954	0.337454436267059	0.142901583550507	2.36144644364832	0.0182038010806966	0.155769234563936	"acyl-Coenzyme A dehydrogenase family, member 8"
"Acad9"	1851.96964452519	0.758449238149561	-0.398875468562127	0.170654271726034	-2.33733070100042	0.0194219953783766	0.16160046835808	"acyl-Coenzyme A dehydrogenase family, member 9"
"Acadl"	8572.23587620782	0.817441949040155	-0.290811814191726	0.167768655695273	-1.73340969435878	0.0830228757376921	0.366820026135163	"acyl-Coenzyme A dehydrogenase, long-chain"
"Acadm"	9959.8717512848	1.25773040849277	0.33082271712057	0.19297248762644	1.7143517254179	0.0864641487568069	0.374677977946163	"acyl-Coenzyme A dehydrogenase, medium chain"
"Acads"	2987.90753312539	0.845401991606906	-0.242290583798498	0.262933553864059	-0.921489784159562	0.356794772407916	0.693084098125722	"acyl-Coenzyme A dehydrogenase, short chain"
"Acadsb"	4485.92237831156	1.38506470116507	0.469953371126266	0.18669891523202	2.51717247817016	0.0118300901056777	0.125939226951782	"acyl-Coenzyme A dehydrogenase, short/branched chain"
"Acadvl"	14199.3371810148	0.752833394262126	-0.409597470184606	0.15013284508647	-2.72823358505392	0.00636745013878392	0.0852355701746124	"acyl-Coenzyme A dehydrogenase, very long chain"
"Acat1"	11225.3965824017	0.907620529431357	-0.139838853248369	0.238518764719742	-0.586280301311634	0.557687166403688	0.812130162512156	"acetyl-Coenzyme A acetyltransferase 1"
"Ackr4"	53.9204930481154	0.833359459540665	-0.262989175963095	0.433040053697289	-0.607309124681881	0.543645783969003	0.805725801744602	"atypical chemokine receptor 4"
"Acly"	12287.5623676376	2.42422021517526	1.27752075859256	0.487076632056003	2.62283319402945	0.00872019546493857	0.102519167553017	"ATP citrate lyase"
"Aco2"	4336.3400736664	0.68301611097319	-0.550008485702901	0.231445084321106	-2.37641031485387	0.0174820106534957	0.151510758996963	"aconitase 2, mitochondrial"
"Acod1"	30.2725251794399	14.0547856008686	3.81298954114046	1.19749250209553	3.18414481465896	0.00145182360811847	0.0321781232487897	"aconitate decarboxylase 1"
"Acot10"	8.01871527577442	0.440946742349899	-1.18132367762509	1.14453126611683	-1.03214627035318	0.302003600782403	0.660845456808808	"acyl-CoA thioesterase 10"
"Acot11"	295.772767040585	0.47070609657702	-1.08710155597859	0.474335933519943	-2.29183892502397	0.0219149396148099	0.170913264630525	"acyl-CoA thioesterase 11"
"Acot13"	3073.73538417448	1.27187318783328	0.346954833826409	0.203018467235225	1.70898164364729	0.0874543497652681	0.376555034658097	"acyl-CoA thioesterase 13"
"Acot2"	273.588693256661	0.63483916419037	-0.655536961924814	0.418688048034669	-1.56569303805523	0.117420496918935	0.427626445698769	"acyl-CoA thioesterase 2"
"Acot7"	834.935562386769	1.00451694145627	0.00650189572759285	0.146487296600293	0.0443853895763672	0.964597207600709	0.988570311649317	"acyl-CoA thioesterase 7"
"Acot9"	161.497692780914	0.473686712058889	-1.07799489312982	0.348184080333444	-3.09604876850619	0.00196118103007312	0.0389928934214538	"acyl-CoA thioesterase 9"
"Acoxl"	4.90699451818028	0.288772234178528	-1.79199606297626	1.83224807772044	-0.978031351085242	0.3280588185004	0.679283258736378	"acyl-Coenzyme A oxidase-like"
"Acp6"	1949.75029407762	1.25240797294379	0.324704597947131	0.197098498183447	1.64742299378109	0.0994711323418303	0.390944682924868	"acid phosphatase 6, lysophosphatidic"
"Acsf2"	4884.45936611638	1.01082277310195	0.015530072631521	0.258591349536141	0.060056427484441	0.952110693117069	0.988147388293402	"acyl-CoA synthetase family member 2"
"Acsf3"	1132.76907785666	0.910338395029985	-0.13552516487022	0.184186817175913	-0.735802740653167	0.461850753101846	0.757858142066967	"acyl-CoA synthetase family member 3"
"Acsl1"	25749.4779883422	1.49663201464804	0.581719541434021	0.219529730046213	2.64984401571288	0.00805289409933231	0.0998854387366723	"acyl-CoA synthetase long-chain family member 1"
"Acsl6"	4.63540811609603	0.302035403241979	-1.72721042915137	2.12581386625654	-0.81249372608191	0.416508385137513	0.739972847182547	"acyl-CoA synthetase long-chain family member 6"
"Acsm1"	14163.9440281655	0.862425600420947	-0.213528090901573	0.150376328268888	-1.41995813676049	0.155619868987427	0.479758081900575	"acyl-CoA synthetase medium-chain family member 1"
