"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	0.999998000833973	-2.88418979550444e-06	0.00144263358909594	0.667147147301385	0.995320691985834	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	0.999998571025922	-2.06157528858766e-06	0.00144269167179812	0.233179491484994	0.995320691985834	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	0.999998354834288	-2.37347436666756e-06	0.00144269133711618	0.19752544791865	0.995320691985834	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	0.999997903612846	-3.0244505208903e-06	0.00144265924398315	0.55883315306098	0.995320691985834	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	0.999999862007313	-1.9908137935146e-07	0.00144268142850519	0.946389295704117	0.995320691985834	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	0.999998758615795	-1.79093994858933e-06	0.00144267110963898	0.667544084369739	0.995320691985834	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	0.999995795132827	-6.06635377218495e-06	0.00144265347444396	0.302178835899544	0.995320691985834	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	0.999999935235952	-9.34347742032562e-08	0.00144268809594057	0.971775478151716	0.995320691985834	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	1.0000008281314	1.19474056352232e-06	0.00144268828606674	0.598978488474424	0.995320691985834	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	0.999999352542122	-9.34084572096333e-07	0.00144269186322877	0.546164947582708	0.995320691985834	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	1.00000023968227	3.45788381731026e-07	0.00144269456186006	0.558604557828503	0.995320691985834	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	1.00000086692455	1.25070720763796e-06	0.00144269381107466	0.234142551565101	0.995320691985834	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	0.999999427374357	-8.26124412282434e-07	0.00144269330244393	0.469912449952138	0.995320691985834	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	0.999999526056411	-6.83756228266666e-07	0.00144267906548106	0.83873372669685	0.995320691985834	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	0.999998824152281	-1.69639066986053e-06	0.00144268950948902	0.412157687588158	0.995320691985834	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	1.00000059722424	8.61612192330397e-07	0.00144268872365208	0.689772570540955	0.995320691985834	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	0.999999202393646	-1.15070319060261e-06	0.00144269353330928	0.306238365743575	0.995320691985834	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	1.00000017420336	2.5132230031314e-07	0.00144269445108735	0.73993324148044	0.995320691985834	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	1.00000002488641	3.59034954503608e-08	0.00144269485779091	0.943162447228254	0.995320691985834	"expressed sequence AA467197"
"AW495222"	19.6811530398572	1.00000042382102	6.11444359397589e-07	0.00144269337458325	0.596023693345257	0.995320691985834	"expressed sequence AW495222"
"Aadat"	2324.25515831149	1.00000242448225	3.49778428309054e-06	0.00144266742440121	0.452753013572701	0.995320691985834	"aminoadipate aminotransferase"
"Aamp"	5658.69003582816	1.00000215911874	3.11494653812753e-06	0.00144264772357971	0.601874694554238	0.995320691985834	"angio-associated migratory protein"
"Aars2"	749.199861123039	0.999996751373998	-4.68678423511595e-06	0.00144266568593433	0.334460202122562	0.995320691985834	"alanyl-tRNA synthetase 2, mitochondrial"
"Aass"	10173.904661938	0.999999785036239	-3.10127185415148e-07	0.00144266403572022	0.945234378143017	0.995320691985834	"aminoadipate-semialdehyde synthase"
"Abat"	5936.22448587955	1.00000412639878	5.95312277286203e-06	0.00144268434285348	0.0890839296355662	0.995320691985834	"4-aminobutyrate aminotransferase"
"Abca9"	234.556276760747	0.999999273186	-1.04857133481319e-06	0.00144268668557504	0.668228429797495	0.995320691985834	"ATP-binding cassette, sub-family A member 9"
"Abcb10"	1107.73199198702	0.999998094442467	-2.74914102159325e-06	0.0014426559301327	0.609086185782129	0.995320691985834	"ATP-binding cassette, sub-family B member 10"
"Abcb6"	1628.46927119326	1.00000133070556	1.91980103725258e-06	0.00144265271062166	0.731756229665172	0.995320691985834	"ATP-binding cassette, sub-family B member 6"
"Abcb7"	1693.67685723883	0.999998773742868	-1.76911616838703e-06	0.00144262729238424	0.83688606209851	0.995320691985834	"ATP-binding cassette, sub-family B member 7"
"Abcb8"	1128.73995042782	1.00000307270165	4.43296461519202e-06	0.0014426530516113	0.439403739214147	0.995320691985834	"ATP-binding cassette, sub-family B member 8"
"Abcd1"	855.504679868864	1.00000009689502	1.39789957174906e-07	0.00144267200527801	0.974654463928399	0.995320691985834	"ATP-binding cassette, sub-family D member 1"
"Abcd2"	1735.42154660382	1.00000099439772	1.43461193940931e-06	0.00144268393591804	0.621937793995367	0.995320691985834	"ATP-binding cassette, sub-family D member 2"
"Abcd3"	14047.36283449	1.00000316162353	4.56125138112182e-06	0.0014426723168236	0.297980619911154	0.995320691985834	"ATP-binding cassette, sub-family D member 3"
"Abhd10"	392.078840374527	1.00000067638495	9.75816889932251e-07	0.00144265781603174	0.852781295033287	0.995320691985834	"abhydrolase domain containing 10"
"Abhd11"	2538.15581689078	0.999994342632849	-8.16187862121535e-06	0.00144266760652721	0.124132484071793	0.995320691985834	"abhydrolase domain containing 11"
"Abhd11os"	25.400228444674	1.00000081772399	1.17972587009785e-06	0.00144269278510173	0.384606237921131	0.995320691985834	"abhydrolase domain containing 11, opposite strand"
"Abi1"	3517.52645338997	0.999998230755326	-2.55248277474274e-06	0.00144267481325079	0.50079849515793	0.995320691985834	"abl interactor 1"
"Acaa1a"	8235.49918129508	1.00000024479627	3.53166321282887e-07	0.00144266232794395	0.943285882608021	0.995320691985834	"acetyl-Coenzyme A acyltransferase 1A"
"Acaa1b"	36360.2956827695	0.999999639922324	-5.19482371748125e-07	0.00144268030227774	0.869982836448666	0.995320691985834	"acetyl-Coenzyme A acyltransferase 1B"
"Acaa2"	26688.646986285	1.00000244457641	3.52677395469971e-06	0.00144266206345823	0.48587195977592	0.995320691985834	"acetyl-CoA acyltransferase 2"
"Acaca"	4268.37126500192	0.999997749844	-3.24629255542146e-06	0.00144267075117271	0.450528084512848	0.995320691985834	"acetyl-Coenzyme A carboxylase alpha"
"Acacb"	3668.45489057772	1.00000051252905	7.39422933724157e-07	0.00144268750895329	0.755490483962512	0.995320691985834	"acetyl-Coenzyme A carboxylase beta"
"Acad10"	904.054671052764	0.999999936892251	-9.10452397880905e-08	0.00144266368222984	0.981760129673792	0.995320691985834	"acyl-Coenzyme A dehydrogenase family, member 10"
"Acad11"	5739.08569864813	1.00000148092798	2.13652587531223e-06	0.00144267399137377	0.588103575706407	0.995320691985834	"acyl-Coenzyme A dehydrogenase family, member 11"
"Acad12"	133.336701036039	1.00000079687932	1.14965339161677e-06	0.00144268944166611	0.578548777825528	0.995320691985834	"acyl-Coenzyme A dehydrogenase family, member 12"
"Acad8"	2374.02620207302	1.00000293489447	4.23415147768371e-06	0.00144262462187473	0.562020285941558	0.995320691985834	"acyl-Coenzyme A dehydrogenase family, member 8"
"Acad9"	1851.96964452519	1.00000053581796	7.73021707314938e-07	0.00144264402010923	0.900116798120086	0.995320691985834	"acyl-Coenzyme A dehydrogenase family, member 9"
"Acadl"	8572.23587620782	0.999997550300705	-3.53417335403868e-06	0.00144264396957591	0.567032520253135	0.995320691985834	"acyl-Coenzyme A dehydrogenase, long-chain"
"Acadm"	9959.8717512848	0.999998420329415	-2.27898471959976e-06	0.0014426556397403	0.663960909771574	0.995320691985834	"acyl-Coenzyme A dehydrogenase, medium chain"
"Acads"	2987.90753312539	1.0000023753773	3.42694098143136e-06	0.0014426754915313	0.38866196654151	0.995320691985834	"acyl-Coenzyme A dehydrogenase, short chain"
"Acadsb"	4485.92237831156	1.0000026698467	3.8517694556624e-06	0.00144265453748452	0.491003809512412	0.995320691985834	"acyl-Coenzyme A dehydrogenase, short/branched chain"
"Acadvl"	14199.3371810148	1.00000492659616	7.10755833464472e-06	0.00144263745536659	0.305130510627918	0.995320691985834	"acyl-Coenzyme A dehydrogenase, very long chain"
"Acat1"	11225.3965824017	1.00000050623207	7.30338316092407e-07	0.00144266874428376	0.869025507145403	0.995320691985834	"acetyl-Coenzyme A acetyltransferase 1"
"Ackr4"	53.9204930481154	1.00000109186093	1.57522149070909e-06	0.00144268775691837	0.49729890788973	0.995320691985834	"atypical chemokine receptor 4"
"Acly"	12287.5623676376	1.00000033610885	4.84902491361666e-07	0.00144268873294576	0.830354424227485	0.995320691985834	"ATP citrate lyase"
"Aco2"	4336.3400736664	1.00000069498856	1.00265620679731e-06	0.00144266717708806	0.825391753498597	0.995320691985834	"aconitase 2, mitochondrial"
"Acod1"	30.2725251794399	1.00000026283235	3.79186882298111e-07	0.00144269401013449	0.666128669999169	0.995320691985834	"aconitate decarboxylase 1"
"Acot10"	8.01871527577442	1.00000020257812	2.92258421626348e-07	0.00144269382842305	0.760116032952603	0.995320691985834	"acyl-CoA thioesterase 10"
"Acot11"	295.772767040585	0.999998902653745	-1.58313686944812e-06	0.00144268894876291	0.465730287470133	0.995320691985834	"acyl-CoA thioesterase 11"
"Acot13"	3073.73538417448	0.999999168751346	-1.19923880993463e-06	0.00144265894173428	0.813945018614632	0.995320691985834	"acyl-CoA thioesterase 13"
"Acot2"	273.588693256661	1.00000028561198	4.12050928402949e-07	0.00144268662585703	0.86719145604641	0.995320691985834	"acyl-CoA thioesterase 2"
"Acot7"	834.935562386769	1.0000026985164	3.89313098103943e-06	0.00144262835963157	0.582801361606657	0.995320691985834	"acyl-CoA thioesterase 7"
"Acot9"	161.497692780914	0.999999509260852	-7.07987108582113e-07	0.00144268258940132	0.810788954114119	0.995320691985834	"acyl-CoA thioesterase 9"
"Acoxl"	4.90699451818028	0.999999828634028	-2.47228858519605e-07	0.00144269464735603	0.648777399625397	0.995320691985834	"acyl-Coenzyme A oxidase-like"
"Acp6"	1949.75029407762	0.999995645530575	-6.28218512301368e-06	0.00144266339890339	0.232234700390613	0.995320691985834	"acid phosphatase 6, lysophosphatidic"
"Acsf2"	4884.45936611638	0.999998461953935	-2.21893313725165e-06	0.00144267349141097	0.578672105900612	0.995320691985834	"acyl-CoA synthetase family member 2"
"Acsf3"	1132.76907785666	1.00000556530031	8.02900882088682e-06	0.00144266254984588	0.152772400156742	0.995320691985834	"acyl-CoA synthetase family member 3"
"Acsl1"	25749.4779883422	0.999996278246793	-5.36936488637369e-06	0.00144266909867727	0.254935245369662	0.995320691985834	"acyl-CoA synthetase long-chain family member 1"
"Acsl6"	4.63540811609603	1.0000001437594	2.07400963507691e-07	0.00144269482001892	0.652623305535039	0.995320691985834	"acyl-CoA synthetase long-chain family member 6"
"Acsm1"	14163.9440281655	1.00000140352063	2.02485083827391e-06	0.00144262938280263	0.771349990826794	0.995320691985834	"acyl-CoA synthetase medium-chain family member 1"
"Acsm2"	14.8369374339503	1.00000009529623	1.37483392771159e-07	0.0014426943250353	0.867328241977672	0.995320691985834	"acyl-CoA synthetase medium-chain family member 2"
"Acsm3"	3041.7126048368	0.999995273391978	-6.81907006956476e-06	0.00144267414429751	0.137756757178074	0.995320691985834	"acyl-CoA synthetase medium-chain family member 3"
"Acsm5"	4798.17082716499	0.999994915931818	-7.33477859939663e-06	0.00144266529474522	0.166559115664385	0.995320691985834	"acyl-CoA synthetase medium-chain family member 5"
"Acss1"	56.3331332180254	0.999999166331717	-1.20272959940607e-06	0.00144269261846678	0.387010135902581	0.995320691985834	"acyl-CoA synthetase short-chain family member 1"
"Acss3"	2464.76690981301	0.999999305356024	-1.00215976770293e-06	0.0014426810062544	0.751154262095196	0.995320691985834	"acyl-CoA synthetase short-chain family member 3"
"Adck1"	500.026321741324	0.999999747824999	-3.63811668690693e-07	0.00144263433134432	0.95477732247396	0.995320691985834	"aarF domain containing kinase 1"
