"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	1.00217879473945	0.0031399169892033	0.0914036748143445	0.85321094862706	0.985060439592053	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	0.997977948878931	-0.00292015647360154	0.111362640579788	0.862052827139384	0.985060439592053	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	1.00149069374338	0.00214901510703379	0.1110144354187	0.912609338494887	0.990187656907849	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	1.01158575544147	0.0166186270696588	0.0998169001037928	0.735961017065904	0.955387630154642	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	1.01477378709406	0.021158158336099	0.109774406590174	0.550230788949894	0.89751000052534	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	1.01116337626365	0.0160161160172357	0.104303257499662	0.71715045679937	0.951829143336219	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	1.11224896659092	0.153479758082278	0.172536477827091	0.0502246136719987	0.376411642683077	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	1.00663415744912	0.0095394577918595	0.110639518927935	0.684705019713596	0.947049370295937	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	1.01529027082776	0.0218922519569162	0.112999146147185	0.403156513128233	0.845104881282856	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	1.00142860509691	0.00205957068214656	0.111740272596924	0.923739674677724	0.990187656907849	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	1.00093986572756	0.00135530282263116	0.113035894387855	0.862859263574455	0.985060439592053	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	1.00840175249555	0.0120705305626049	0.113475799236967	0.359660508681142	0.814403680576838	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	1.01300808251214	0.0186456850508653	0.114793082347286	0.16503822553251	0.605870517473487	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	1.0566495820634	0.0794970133927338	0.14409812348737	0.0710324734165321	0.435350137072879	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	1.0040819127133	0.00587696873569168	0.110653837779639	0.795917468884413	0.975469754362495	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	1.00118984192587	0.00171555862638307	0.110266369812698	0.942717550932715	0.990461074860201	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	0.992342797927472	-0.0110895191943384	0.113230663832835	0.427008614438692	0.851485923006862	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	1.0028074429681	0.00404460919565775	0.113115615402577	0.647925459250133	0.93238914063953	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	1.0022269988324	0.00320930793397085	0.113310734269666	0.288241819936827	0.745838817445878	"expressed sequence AA467197"
"AW495222"	19.6811530398572	0.989875013489468	-0.0146817200004967	0.113906448705646	0.269099786097534	0.731930187432937	"expressed sequence AW495222"
"Aadat"	2324.25515831149	0.893733237390611	-0.162083816637896	0.227906969649961	0.031873392751724	0.345306054932606	"aminoadipate aminotransferase"
"Aamp"	5658.69003582816	1.00283693833918	0.00408704226702905	0.0951903893918705	0.967890535055686	0.994189104970447	"angio-associated migratory protein"
"Aars2"	749.199861123039	1.00265155588735	0.00382032386355408	0.100033446759256	0.935765416825462	0.990187656907849	"alanyl-tRNA synthetase 2, mitochondrial"
"Aass"	10173.904661938	0.95092025331316	-0.0726037369494743	0.125832192944769	0.17108374475417	0.611203326466321	"aminoadipate-semialdehyde synthase"
"Abat"	5936.22448587955	0.927226697917361	-0.109005987992441	0.180292144819643	0.0354299969919391	0.345306054932606	"4-aminobutyrate aminotransferase"
"Abca9"	234.556276760747	0.996438311869308	-0.00514760233183038	0.109517888838196	0.85147310742745	0.985060439592053	"ATP-binding cassette, sub-family A member 9"
"Abcb10"	1107.73199198702	1.06734038933402	0.0940203445691994	0.134754211705566	0.12510493527555	0.539923533143394	"ATP-binding cassette, sub-family B member 10"
"Abcb6"	1628.46927119326	0.91860909608264	-0.122477025667342	0.155275947658841	0.0743105224618824	0.4455400455432	"ATP-binding cassette, sub-family B member 6"
"Abcb7"	1693.67685723883	0.904924408256829	-0.144130811407321	0.141297535333194	0.0560451780574548	0.392316246402184	"ATP-binding cassette, sub-family B member 7"
"Abcb8"	1128.73995042782	0.996012954049593	-0.00576358891772625	0.0962229386782332	0.912139062219784	0.990187656907849	"ATP-binding cassette, sub-family B member 8"
"Abcd1"	855.504679868864	0.998238204432996	-0.00254397536844611	0.103576418513239	0.949677416974384	0.993630620643153	"ATP-binding cassette, sub-family D member 1"
"Abcd2"	1735.42154660382	0.893771055771175	-0.162022770194191	0.388354670313835	0.00553729953323318	0.25566027456886	"ATP-binding cassette, sub-family D member 2"
"Abcd3"	14047.36283449	0.895969031125287	-0.158479228022019	0.236785477369374	0.0305217280670145	0.345306054932606	"ATP-binding cassette, sub-family D member 3"
"Abhd10"	392.078840374527	1.01552468683854	0.0222253111718697	0.100770635994098	0.651249596067645	0.93238914063953	"abhydrolase domain containing 10"
"Abhd11"	2538.15581689078	1.02098789133183	0.0299657563047376	0.101871722323999	0.552387467768052	0.89751000052534	"abhydrolase domain containing 11"
"Abhd11os"	25.400228444674	1.01225728004329	0.0175760187561205	0.114120142924591	0.281377733375583	0.744759873944201	"abhydrolase domain containing 11, opposite strand"
