"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	1.00000349833697	5.04702456769568e-06	0.00144263667499175	0.454627990649643	0.998224861306453	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	1.00000005136161	7.4099132452836e-08	0.00144269086338734	0.957180759660282	0.998224861306453	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	0.999999415440437	-8.43341428703967e-07	0.00144269029097757	0.650389139373192	0.998224861306453	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	1.00000258968032	3.7361141223688e-06	0.00144266022120068	0.472402314131101	0.998224861306453	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	1.00000194991884	2.81313549664721e-06	0.00144268313804862	0.365177969709839	0.998224861306453	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	1.00000130636361	1.88468306791443e-06	0.00144267133409002	0.654552284362904	0.998224861306453	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	0.99999945059631	-7.92622196524216e-07	0.00144264758248704	0.89194984803073	0.998224861306453	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	0.999998382085552	-2.3341590382199e-06	0.00144268918073449	0.292317685751712	0.998224861306453	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	0.999998710171412	-1.86083050768616e-06	0.00144268875240206	0.405849054868508	0.998224861306453	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	0.999999922490764	-1.11822195055497e-07	0.00144269175509355	0.943805755915008	0.998224861306453	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	1.00000049223264	7.1014140842726e-07	0.00144269479215653	0.149217871454808	0.998224861306453	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	0.999999366092853	-9.14534987785631e-07	0.00144269360013738	0.398059298355238	0.998224861306453	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	1.0000003544918	5.11423469662629e-07	0.00144269349384352	0.619968162901772	0.998224861306453	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	1.0000013058934	1.88400470741597e-06	0.00144268029616876	0.570847341604307	0.998224861306453	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	1.00000054016541	7.79293748035709e-07	0.00144268908690436	0.715297302697824	0.998224861306453	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	0.999998836562936	-1.67848585846693e-06	0.00144268904479316	0.456453552410819	0.998224861306453	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	1.00000012423292	1.79230212047351e-07	0.00144269314699538	0.885734442238993	0.998224861306453	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	1.00000014727044	2.12466322876441e-07	0.00144269447937242	0.764061979091002	0.998224861306453	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	0.999999792977686	-2.98670096576536e-07	0.00144269500684291	0.217505154257975	0.998224861306453	"expressed sequence AA467197"
"AW495222"	19.6811530398572	1.00000031826012	4.59152219867843e-07	0.0014426932526492	0.709631412936799	0.998224861306453	"expressed sequence AW495222"
"Aadat"	2324.25515831149	1.00000171401576	2.47279992324258e-06	0.00144266623718893	0.592286639097134	0.998224861306453	"aminoadipate aminotransferase"
