"symbol"	"baseMean"	"FoldChange"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"description"
"0610005C13Rik"	6908.32316685011	1.00000276461802	3.98849519239644e-06	0.00144263493885355	0.555284865583214	0.999687413685576	"RIKEN cDNA 0610005C13 gene"
"1700018A23Rik"	32.2510242342948	1.00000048567589	7.00682028137766e-07	0.00144269081339896	0.692234327426119	0.999687413685576	"RIKEN cDNA 1700018A23 gene"
"1700018L02Rik"	94.4907033699268	1.00000032238282	4.65100026401803e-07	0.00144269013395595	0.810629575777778	0.999687413685576	"RIKEN cDNA 1700018L02 gene"
"1700066M21Rik"	1249.23869368071	0.999999223366641	-1.12044553047558e-06	0.00144265785974126	0.827506923855614	0.999687413685576	"RIKEN cDNA 1700066M21 gene"
"1700086O06Rik"	147.976670941024	0.999998988743868	-1.45893494497501e-06	0.0014426818078759	0.638593896998284	0.999687413685576	"RIKEN cDNA 1700086O06 gene"
"2300009A05Rik"	367.927173482305	0.999999094701232	-1.30607063465032e-06	0.00144267083213734	0.751378028256628	0.999687413685576	"RIKEN cDNA 2300009A05 gene"
"2310061I04Rik"	1122.59306189297	0.999998447163513	-2.24027123787514e-06	0.00144264824438637	0.702010046096469	0.999687413685576	"RIKEN cDNA 2310061I04 gene"
"2610203C22Rik"	45.4142637973642	0.999999281986977	-1.03587419907532e-06	0.00144268819062654	0.647928752976135	0.999687413685576	"RIKEN cDNA 2610203C22 gene"
"3110009E18Rik"	47.2742006345	1.00000029648292	4.27734375298874e-07	0.0014426879977235	0.848737791465497	0.999687413685576	"RIKEN cDNA 3110009E18 gene"
"4930506C21Rik"	22.281852101796	1.00000076964404	1.11036121864535e-06	0.00144269194532733	0.473034525366342	0.999687413685576	"RIKEN cDNA 4930506C21 gene"
"4930556N13Rik"	5.38428708975927	1.00000019237855	2.77543547848727e-07	0.0014426945564329	0.632743671161563	0.999687413685576	"RIKEN cDNA 4930556N13 gene"
"4932702P03Rik"	12.3500654807453	1.000000344457	4.96946314623213e-07	0.00144269331361068	0.648300427741377	0.999687413685576	"RIKEN cDNA 4932702P03 gene"
"6230400D17Rik"	13.0770400925897	0.999999964289728	-5.15190331875359e-08	0.00144269313505555	0.958556715609428	0.999687413685576	"RIKEN cDNA 6230400D17 gene"
"9330162012Rik"	152.929134117667	1.00000198310416	2.86101170127973e-06	0.00144268066694804	0.398104210162645	0.999687413685576	"cDNA RIKEN 9330162012 gene"
"9430091E24Rik"	120.628488847645	0.999999945191524	-7.90719184089707e-08	0.00144268888690096	0.962919355638817	0.999687413685576	"RIKEN cDNA 9430091E24 gene"
"9630015K15Rik"	44.3539959507087	1.00000234341776	3.38083321303043e-06	0.00144269074161744	0.110917640194715	0.999687413685576	"RIKEN cDNA 9630015K15 gene"
"A230108P19Rik"	15.1409653029357	1.0000000095567	1.37874059938179e-08	0.00144269311103871	0.998109613684578	1	"RIKEN cDNA A230108P19 gene"
"A430057M04Rik"	3.07356494440376	0.999999940339652	-8.60716904502469e-08	0.00144269445331009	0.866080507041958	0.999687413685576	"RIKEN cDNA A430057M04 gene"
"AA467197"	3.67654476803945	0.999999825113069	-2.52308529927701e-07	0.00144269498986695	2.84215313798668e-07	0.000391932917728364	"expressed sequence AA467197"
"AW495222"	19.6811530398572	0.999999672958753	-4.71820862022348e-07	0.00144269325741984	0.659305552017689	0.999687413685576	"expressed sequence AW495222"
"Aadat"	2324.25515831149	0.999996472695376	-5.08883386363968e-06	0.00144266984635393	0.278807165073112	0.999687413685576	"aminoadipate aminotransferase"
"Aamp"	5658.69003582816	1.00000048346269	6.97489062208937e-07	0.0014426461032298	0.907878339014726	0.999687413685576	"angio-associated migratory protein"
