ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0070469	respirasome	78	-0.600013539500332	-2.63913924362655	1e-10	7.82e-08	6.44736842105263e-08	373	tags=64%, list=27%, signal=50%	Sdhb/Cox7b/Cox4i2/Ndufb10/Coa6/Ndufa4/Ndufa12/Uqcrh/Ndufb11/Ndufa13/Ndufa3/Cox6c/Cox5a/Ndufb2/Ndufa5/Uqcrq/Uqcr11/Ndufa9/Ndufb6/Ndufv3/Cox4i1/Ndufc1/Ndufv1/Ndufs4/Cyc1/Uqcrfs1/Ndufs2/Ndufa1/Uqcrc1/Ndufs7/Cox6b1/Cox5b/Ndufv2/Rab5if/Ndufb3/Ttc19/Uqcr10/Ndufs3/Ndufs5/Ndufa11/Cox7a2/Ndufb5/Ndufa10/Dmac1/1700066M21Rik/Ndufb9/Ndufs6/Ndufa8/Cox6a1/Higd1a
CC	GO:0098798	mitochondrial protein-containing complex	272	-0.419566660583446	-2.16101974530227	1e-10	7.82e-08	6.44736842105263e-08	465	tags=54%, list=34%, signal=45%	Mrpl9/Ndufb7/Mrps22/Clpx/Slc25a5/Uqcrc2/Sdha/Mrps16/Timm10b/Mrps21/Tomm22/Atp5mj/Ndufa2/Polrmt/Mrpl27/Atp5mf/Mrps30/Atp5po/Ndufb8/Mrps18c/Mrps25/Atp5pf/Timm29/Cox8a/Mrps5/Phb2/Atp5mc1/Atp5mc3/Mrpl11/Sdhb/Cox7b/Cox4i2/Ndufb10/Apoo/Tomm5/Fxn/Mrpl45/Mrpl39/Mrpl24/Atp5f1a/Atp5me/Timm22/Spg7/Ndufa4/Ndufa12/Mrps11/Uqcrh/Mrps15/Mrpl52/Ndufb11/Pdhx/Mrpl41/Mrps31/Ndufa13/Etfb/Ndufa3/Cox6c/Mrpl4/Cox5a/Ndufb2/Mrpl28/Mrpl22/Dbt/Ndufa5/Tomm40/Uqcrq/Pdha1/Mrps12/Mrps18b/Micos13/Uqcr11/Mrps33/Chchd1/Mrpl47/Mrpl54/Nfs1/Ndufa9/Ndufb6/Ndufv3/Mrpl46/Cox4i1/Ndufc1/Ndufv1/Phb1/Ndufs4/Bckdha/Cyc1/Uqcrfs1/Ndufs2/Chchd10/Gadd45gip1/Atp5f1e/Mrpl21/Mrpl2/Mrps34/Ndufa1/Dnajc15/Uqcrc1/Mrpl12/Tomm7/Ndufs7/Mrpl17/Aurkaip1/Cox6b1/Cox5b/Ndufv2/Ndufb3/Mrpl53/Mrpl19/Tomm40l/Uqcr10/Chchd6/Mrpl58/Micos10/Mrps24/Ndufs3/Mrpl36/Timm10/Ndufs5/Ndufa11/Timm23/Cox7a2/Ndufb5/Dnajc19/Ndufa10/Dmac1/Romo1/Tomm6/Mrps7/Mrpl49/Mrpl43/Mrps28/Ndufb9/Atp5f1d/Ndufs6/Mrpl20/Ndufa8/Cox6a1/Mrpl57/Mrpl55/Iscu/Timm9/Mrpl10/Mrpl34/Hsd17b10/Mrpl38/Mrpl16/Timm13
CC	GO:0098800	inner mitochondrial membrane protein complex	127	-0.479001495535714	-2.2585083478832	3.621189494366e-09	9.60917529662853e-07	7.92249275701303e-07	457	tags=61%, list=33%, signal=45%	Uqcrc2/Sdha/Timm10b/Atp5mj/Ndufa2/Atp5mf/Atp5po/Ndufb8/Atp5pf/Timm29/Cox8a/Phb2/Atp5mc1/Atp5mc3/Sdhb/Cox7b/Cox4i2/Ndufb10/Apoo/Atp5f1a/Atp5me/Timm22/Spg7/Ndufa4/Ndufa12/Uqcrh/Ndufb11/Ndufa13/Ndufa3/Cox6c/Cox5a/Ndufb2/Ndufa5/Uqcrq/Micos13/Uqcr11/Ndufa9/Ndufb6/Ndufv3/Cox4i1/Ndufc1/Ndufv1/Phb1/Ndufs4/Cyc1/Uqcrfs1/Ndufs2/Chchd10/Atp5f1e/Ndufa1/Dnajc15/Uqcrc1/Ndufs7/Cox6b1/Cox5b/Ndufv2/Ndufb3/Uqcr10/Chchd6/Micos10/Ndufs3/Timm10/Ndufs5/Ndufa11/Timm23/Cox7a2/Ndufb5/Dnajc19/Ndufa10/Dmac1/Romo1/Ndufb9/Atp5f1d/Ndufs6/Ndufa8/Cox6a1/Timm9
CC	GO:0005743	mitochondrial inner membrane	453	-0.325207989866143	-1.75715753007198	3.68638438489586e-09	9.60917529662853e-07	7.92249275701303e-07	340	tags=34%, list=25%, signal=39%	Fahd1/Mrpl39/Mrpl24/Atp5f1a/Cox11/Atp5me/Timm22/Timm8b/Spg7/Ndufa4/Pgam5/Ndufa12/Sfxn1/Mrps11/Uqcrh/Mrps15/Mrpl52/Ndufb11/Opa1/Mrpl41/Cyb5b/Mrps31/Slc25a16/Ndufa13/Ndufa3/Tmem126a/Cox6c/Coq4/Mrpl4/Cox5a/Ndufb2/Slc3a1/Slc25a10/Slc25a26/Mrpl28/Slc25a25/Mrpl22/Ckmt1/Ndufa5/Tomm40/Uqcrq/Slc25a1/Mrps12/Dhrs1/Mrps18b/Micos13/Uqcr11/Mrps33/Chchd1/Mrpl47/Slc25a15/Mrpl54/Pet100/Ndufa9/Coq7/Ndufb6/Maip1/Ndufv3/Mrpl46/Slc25a42/Cox4i1/Tufm/Ndufc1/Ndufv1/Phb1/Uqcc2/Ndufs4/Coa3/Cyc1/Uqcrfs1/Ndufs2/Alas2/Chchd10/Gadd45gip1/Atp5f1e/Kmo/Ghitm/Ociad2/Mrpl21/Mrpl2/Mrps34/Ndufa1/Dnajc15/Uqcrc1/Mrpl12/Ndufs7/Mrpl17/Aurkaip1/Cox6b1/Slc25a20/Stoml2/Cox5b/Mdh2/Ndufv2/Rab5if/Abcb8/Mcur1/Ndufb3/Ttc19/Mrpl53/Mrpl19/Sod2/Uqcr10/Chchd6/Mrpl58/Slc25a35/Micos10/Mrps24/Ndufs3/Mrpl36/Timm10/Ndufs5/Ndufa11/Acadvl/Timm23/Cox7a2/Ndufb5/Slc25a33/Dnajc19/Ndufa10/Dmac1/Fpgs/Romo1/Mrps7/Mrpl49/Gstk1/Mrpl43/Slc25a30/Higd2a/Mrps28/Ndufb9/Atp5f1d/Mtarc1/Slc25a39/Mgst1/Ndufs6/Mrpl20/Ndufa8/Cox6a1/Mrpl57/Mrpl55/Timm9/Mrpl10/Mrpl34/Hsd17b10/Abcb10/Abcd3/Mrpl38/Cpt2/Mrpl16/Timm13/Mpst/Ldhd/Bok/Higd1a/Letm1
BP	GO:0006119	oxidative phosphorylation	109	-0.489390346115652	-2.25462017068645	2.04452112357242e-08	3.99703879658408e-06	3.29544523207396e-06	373	tags=54%, list=27%, signal=43%	Sdhb/Cox7b/Cox4i2/Ndufb10/Fxn/Coa6/Atp5f1a/Atp5me/Ndufa12/Uqcrh/Ndufb11/Ndufa13/Ndufa3/Cox5a/Ndufb2/Ndufa5/Uqcrq/Uqcr11/Ndufa9/Coq7/Ndufb6/Ndufv3/Cox4i1/Ndufc1/Ndufv1/Uqcc2/Ndufs4/Cyc1/Uqcrfs1/Ndufs2/Chchd10/Gadd45gip1/Atp5f1e/Ndufa1/Dnajc15/Uqcrc1/Ndufs7/Stoml2/Cox5b/Ndufv2/Ndufb3/Uqcr10/Ndufs3/Ndufs5/Ndufa11/Cox7a2/Ndufb5/Slc25a33/Ndufa10/1700066M21Rik/Park7/Ndufb9/Atp5f1d/Ndufs6/Chchd2/Ndufa8/Cox6a1/Iscu/Cycs
BP	GO:0019646	aerobic electron transport chain	52	-0.595332577586346	-2.41168477983679	1.44207977541362e-07	2.50601418749655e-05	2.06613768992009e-05	274	tags=48%, list=20%, signal=40%	Cox5a/Uqcrq/Uqcr11/Ndufb6/Cox4i1/Ndufv1/Cyc1/Uqcrfs1/Ndufs2/Dnajc15/Uqcrc1/Ndufs7/Cox5b/Ndufv2/Uqcr10/Ndufs3/Cox7a2/Ndufa10/Park7/Ndufb9/Ndufs6/Ndufa8/Cox6a1/Iscu/Cycs
CC	GO:1990351	transporter complex	68	-0.542519793430936	-2.31473315197435	2.03128376363527e-07	3.17692780632556e-05	2.61928695837179e-05	334	tags=57%, list=24%, signal=46%	Cacna1d/Ndufa4/Ndufa12/Uqcrh/Ndufb11/Ndufa13/Ndufa3/Ndufb2/Ndufa5/Uqcrq/Uqcr11/Ndufa9/Ndufb6/Ndufv3/Ndufc1/Ndufv1/Ndufs4/Cyc1/Uqcrfs1/Ndufs2/Ndufa1/Uqcrc1/Ndufs7/Ndufv2/Abcb8/Ndufb3/Uqcr10/Ndufs3/Timm10/Ndufs5/Ndufa11/Ndufb5/Ndufa10/Dmac1/Ndufb9/Ndufs6/Ndufa8/Timm9/Timm13
CC	GO:0032991	protein-containing complex	467	-0.303375665448212	-1.6391773024002	2.78449412791175e-07	3.95904437823089e-05	3.26411991070995e-05	339	tags=33%, list=25%, signal=38%	Fbxo15/Mrpl39/Dbi/Mrpl24/Atp5f1a/Cacna1d/Cox11/Atp5me/Timm22/Spg7/Sod1/Ndufa4/Tada2b/Prelid1/Ndufa12/Mrps11/Uqcrh/Snd1/Mrps15/Cat/Mrpl52/Ndufb11/Pdhx/Fabp1/Mrpl41/Dlst/Cyb5b/Mrps31/Lrpprc/Ndufa13/Etfb/Ndufa3/Cox6c/Coq4/Mrpl4/Cox5a/Ndufb2/Pex11b/Mrpl28/Mrpl22/Dbt/Ndufa5/Tomm40/Uqcrq/Pdha1/Mrps12/Mrps18b/Micos13/Uqcr11/Mrps33/Chchd1/Bola3/Mrpl47/Mrpl54/Nfs1/Hint1/Ndufa9/Coq7/Ndufb6/Pcca/Ndufv3/Mrpl46/Bola1/Cox4i1/Ndufc1/Ndufv1/Phb1/Polr3h/Ndufs4/Bckdha/Dhrs7b/Cyc1/Uqcrfs1/Ndufs2/Chchd10/Gadd45gip1/Atp5f1e/Mrpl21/Mrpl2/Mrps34/Ndufa1/Dnajc15/Uqcrc1/Mrpl12/Tomm7/Ndufs7/Mrpl17/Aurkaip1/Cox6b1/Slirp/Cox5b/Ndufv2/Rab5if/Abcb8/Ndufb3/Mrpl53/Mrpl19/Rpl18/Tomm40l/Uqcr10/Chchd6/Mrpl58/Micos10/Mrps24/Ecsit/Dnah17/Bik/Ndufs3/Mrpl36/Timm10/Ndufs5/Ndufa11/Timm23/Cox7a2/Ndufb5/Dnajc19/Ndufa10/Dmac1/Ogdh/Gatc/Romo1/Rsph9/Tomm6/Park7/Mrps7/Pyurf/Mrpl49/Mrpl43/Ide/Mrps28/Ndufb9/Clpp/Atp5f1d/Mtarc1/Glrx5/Ndufs6/Mrpl20/Ndufa8/Cox6a1/Mrpl57/Fh1/Grhpr/Mrpl55/Etfbkmt/Iscu/Timm9/Mrpl10/Mrpl34/Hsd17b10/Mrpl38/Mrpl16/Timm13/Higd1a/Cycs/Scp2
CC	GO:0044391	ribosomal subunit	86	-0.490333205346851	-2.19955303039024	6.99167951167981e-07	8.86899879963782e-05	7.31223820807399e-05	338	tags=48%, list=24%, signal=38%	Mrpl39/Mrpl24/Mrps11/Mrps15/Mrpl52/Mrpl41/Mrps31/Mrpl4/Mrpl28/Mrpl22/Mrps12/Mrps18b/Mrps33/Chchd1/Mrpl47/Mrpl54/Mrpl46/Gadd45gip1/Mrpl21/Mrpl2/Mrps34/Mrpl12/Mrpl17/Aurkaip1/Mrpl53/Mrpl19/Rpl18/Mrpl58/Mrps24/Mrpl36/Mrps7/Mrpl49/Mrpl43/Mrps28/Mrpl20/Mrpl57/Mrpl55/Mrpl10/Mrpl34/Mrpl38/Mrpl16
CC	GO:0005747	mitochondrial respiratory chain complex I	40	-0.605354398314684	-2.29174919992186	2.12025162926765e-06	0.000156282087299535	0.000128850152740565	325	tags=68%, list=24%, signal=53%	Ndufa4/Ndufa12/Ndufb11/Ndufa13/Ndufa3/Ndufb2/Ndufa5/Ndufa9/Ndufb6/Ndufv3/Ndufc1/Ndufv1/Ndufs4/Ndufs2/Ndufa1/Ndufs7/Ndufv2/Ndufb3/Ndufs3/Ndufs5/Ndufa11/Ndufb5/Ndufa10/Dmac1/Ndufb9/Ndufs6/Ndufa8
